name,mpg,fgm_per_g,fga_per_g,fg_pct,fg3m_per_g,fg3a_per_g,fg3_pct,fg2m_per_g,fg2a_per_g,fg2_pct,efg_pct,ftm_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,ppg,player_efficiency_rating,true_shooting_percentage,three_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,usage_percentage,offensive_win_shares,defensive_win_shares,win_shares,win_shares_per_48_minutes,offensive_box_plus_minus,defensive_box_plus_minus,box_plus_minus,value_over_replacement_player,age,team,games_played,games_started,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,positions_Center,positions_Point Guard,positions_Power Forward,positions_Shooting Guard,positions_Small Forward,wins,losses,win_loss_pct,team_pts_per_g,opp_pts_per_g,team_simple_rating_system,season
Hassan Whiteside,23.8,5.1,8.1,0.628,0.0,0.0,0.0,5.1,8.1,0.628,0.628,1.6,3.3,0.5,3.0,7.0,10.0,0.1,0.6,2.6,1.2,2.7,11.8,26.2,0.619,0.0,0.403,15.6,34.7,25.4,1.0,1.2,9.2,11.3,21.1,2.8,2.4,5.3,0.221,2.5,1.6,4.1,1.8,25,Miami Heat,48,32,1142,243,387,0,0,78,156,145,337,6,27,123,58,129,564,1,0,0,0,0,37,45,.451,94.7,97.3,-2.92,2014-15
Alan Anderson,23.6,2.6,5.9,0.443,1.0,2.8,0.348,1.6,3.1,0.53,0.526,1.1,1.4,0.812,0.4,2.3,2.8,1.1,0.8,0.1,0.8,2.0,7.4,10.6,0.563,0.477,0.23,2.0,11.1,6.6,7.2,1.7,0.2,11.0,14.2,1.7,1.1,2.7,0.075,-1.7,0.2,-1.5,0.2,32,Brooklyn Nets,74,19,1744,195,440,73,210,82,101,31,173,83,56,5,60,148,545,0,0,0,1,0,38,44,.463,98.0,100.9,-3.13,2014-15
Bojan Bogdanović,23.8,3.3,7.4,0.453,1.2,3.3,0.355,2.2,4.1,0.531,0.532,1.1,1.4,0.821,0.6,2.1,2.7,0.9,0.4,0.1,1.0,1.3,9.0,11.6,0.562,0.444,0.184,3.0,9.8,6.4,5.8,0.9,0.4,11.1,17.2,1.7,0.7,2.4,0.062,-0.3,-1.4,-1.7,0.1,25,Brooklyn Nets,78,28,1854,261,576,91,256,87,106,50,163,68,34,9,78,104,700,0,0,0,0,1,38,44,.463,98.0,100.9,-3.13,2014-15
Markel Brown,16.6,1.6,4.5,0.362,0.4,1.4,0.266,1.3,3.1,0.404,0.402,1.0,1.2,0.825,0.3,1.9,2.3,0.8,0.7,0.3,0.6,1.2,4.6,9.1,0.459,0.305,0.271,2.3,13.0,7.7,7.4,2.1,1.2,10.3,15.3,-0.2,0.7,0.5,0.031,-3.0,0.4,-2.6,-0.1,23,Brooklyn Nets,47,29,781,76,210,17,64,47,57,16,91,39,31,12,27,57,216,0,0,0,1,0,38,44,.463,98.0,100.9,-3.13,2014-15
Earl Clark,9.3,1.1,3.0,0.367,0.4,1.4,0.286,0.7,1.6,0.438,0.433,0.1,0.4,0.25,0.1,2.2,2.3,0.3,0.3,0.4,0.6,1.2,2.7,6.7,0.425,0.467,0.133,1.2,26.5,13.9,5.0,1.7,3.5,15.9,18.5,-0.2,0.1,-0.1,-0.037,-6.4,-0.1,-6.5,-0.1,27,Brooklyn Nets,10,0,93,11,30,4,14,1,4,1,22,3,3,4,6,12,27,0,0,1,0,0,38,44,.463,98.0,100.9,-3.13,2014-15
Jarrett Jack,28.0,4.5,10.2,0.439,0.5,1.8,0.267,4.0,8.4,0.477,0.463,2.5,2.8,0.881,0.2,2.8,3.1,4.7,0.9,0.2,2.4,1.8,12.0,14.6,0.522,0.179,0.278,1.0,11.3,6.1,27.3,1.7,0.5,17.2,22.6,1.1,1.4,2.6,0.055,-0.4,-0.7,-1.1,0.5,31,Brooklyn Nets,80,27,2241,359,817,39,146,200,227,19,226,373,75,13,191,143,957,0,1,0,0,0,38,44,.463,98.0,100.9,-3.13,2014-15
Cory Jefferson,10.6,1.5,3.3,0.449,0.0,0.3,0.133,1.5,3.0,0.48,0.455,0.6,1.1,0.574,0.9,2.0,2.9,0.3,0.2,0.4,0.4,1.2,3.7,13.2,0.48,0.09,0.323,10.0,20.6,15.3,4.8,1.0,3.2,9.5,18.1,0.2,0.6,0.8,0.071,-2.1,-0.9,-3.0,-0.1,24,Brooklyn Nets,50,1,531,75,167,2,15,31,54,47,98,16,10,21,20,61,183,0,0,1,0,0,38,44,.463,98.0,100.9,-3.13,2014-15
Joe Johnson,34.9,5.6,12.8,0.435,1.5,4.2,0.359,4.1,8.6,0.472,0.494,1.8,2.2,0.801,0.7,4.1,4.8,3.7,0.7,0.2,1.7,1.5,14.4,14.1,0.523,0.329,0.172,2.1,13.3,7.7,17.1,1.1,0.4,11.1,20.3,2.6,1.5,4.1,0.07,0.7,-0.8,-0.1,1.3,33,Brooklyn Nets,80,80,2791,446,1025,121,337,141,176,53,331,292,59,14,137,120,1154,0,0,0,1,0,38,44,.463,98.0,100.9,-3.13,2014-15
Jerome Jordan,8.7,1.1,2.1,0.532,0.0,0.0,0.0,1.1,2.1,0.532,0.532,0.9,1.0,0.864,1.2,1.2,2.4,0.3,0.2,0.3,0.5,1.3,3.1,16.8,0.609,0.0,0.468,15.3,15.5,15.4,5.3,1.1,3.1,16.3,16.1,0.9,0.3,1.2,0.156,-0.6,-0.6,-1.2,0.1,28,Brooklyn Nets,44,0,383,50,94,0,0,38,44,52,53,13,8,15,22,58,138,1,0,0,0,0,38,44,.463,98.0,100.9,-3.13,2014-15
Sergey Karasev,16.8,1.6,4.1,0.403,0.5,1.6,0.296,1.2,2.4,0.475,0.463,0.9,1.2,0.763,0.7,1.3,2.0,1.4,0.7,0.0,0.7,1.4,4.6,10.5,0.508,0.403,0.284,4.5,8.9,6.7,12.3,2.1,0.1,13.7,14.4,0.3,0.4,0.7,0.061,-2.1,0.5,-1.7,0.0,21,Brooklyn Nets,33,16,555,54,134,16,54,29,38,22,44,46,23,1,24,45,153,0,0,0,1,0,38,44,.463,98.0,100.9,-3.13,2014-15
Andrei Kirilenko,5.1,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.4,0.6,0.75,0.3,0.9,1.1,0.1,0.1,0.0,0.1,0.1,0.4,2.8,0.222,0.0,0.8,6.2,18.6,12.5,3.6,1.4,0.0,12.9,9.8,-0.1,0.0,0.0,-0.058,-4.4,-1.3,-5.7,0.0,33,Brooklyn Nets,7,0,36,0,5,0,0,3,4,2,6,1,1,0,1,1,3,0,0,0,0,1,38,44,.463,98.0,100.9,-3.13,2014-15
Brook Lopez,29.2,7.0,13.7,0.513,0.0,0.1,0.1,7.0,13.6,0.517,0.513,3.1,3.8,0.814,3.0,4.5,7.4,0.7,0.6,1.8,1.4,2.9,17.2,22.7,0.558,0.01,0.278,11.5,17.1,14.3,4.5,1.1,4.8,8.6,26.3,4.7,2.2,7.0,0.159,1.8,-0.7,1.2,1.6,26,Brooklyn Nets,72,44,2100,506,987,1,10,223,274,214,321,50,43,126,104,206,1236,1,0,0,0,0,38,44,.463,98.0,100.9,-3.13,2014-15
Darius Morris,7.9,0.9,2.8,0.34,0.2,0.9,0.212,0.8,1.9,0.397,0.373,0.1,0.2,0.444,0.2,0.5,0.7,1.3,0.2,0.0,0.6,0.5,2.2,6.7,0.377,0.311,0.085,2.6,7.5,5.1,24.7,1.6,0.0,16.0,20.0,-0.5,0.1,-0.4,-0.068,-4.3,-2.1,-6.4,-0.3,24,Brooklyn Nets,38,0,299,36,106,7,33,4,9,7,20,48,9,0,21,20,83,0,1,0,0,0,38,44,.463,98.0,100.9,-3.13,2014-15
Mason Plumlee,21.3,3.4,6.0,0.573,0.0,0.0,0.0,3.4,5.9,0.576,0.573,1.9,3.9,0.495,2.1,4.1,6.2,0.9,0.8,0.8,1.3,2.5,8.7,18.0,0.57,0.006,0.648,11.3,21.6,16.5,7.0,1.9,2.9,14.4,19.2,2.5,2.3,4.8,0.131,-0.2,0.3,0.1,0.9,24,Brooklyn Nets,82,45,1743,280,489,0,3,157,317,175,337,74,65,63,106,207,717,1,0,0,0,0,38,44,.463,98.0,100.9,-3.13,2014-15
Mirza Teletović,22.3,3.1,8.0,0.382,1.6,4.8,0.321,1.5,3.2,0.476,0.48,0.8,1.2,0.717,0.7,4.2,4.9,1.2,0.4,0.4,1.3,1.9,8.5,10.7,0.5,0.605,0.144,3.4,20.9,12.2,8.1,0.8,1.4,13.5,20.1,-0.3,0.8,0.5,0.026,-1.0,-0.6,-1.7,0.1,29,Brooklyn Nets,40,4,892,122,319,62,193,33,46,27,167,46,14,16,53,74,339,0,0,1,0,0,38,44,.463,98.0,100.9,-3.13,2014-15
Deron Williams,31.1,4.4,11.3,0.387,1.3,3.5,0.367,3.1,7.9,0.395,0.443,3.0,3.5,0.834,0.4,3.1,3.5,6.6,0.9,0.3,2.3,2.3,13.0,15.7,0.504,0.307,0.313,1.5,11.0,6.3,33.7,1.6,0.6,14.9,22.3,2.3,1.3,3.6,0.083,1.1,-0.9,0.2,1.2,30,Brooklyn Nets,68,55,2114,298,771,87,237,201,241,29,208,448,64,17,154,157,884,0,1,0,0,0,38,44,.463,98.0,100.9,-3.13,2014-15
Kyle Anderson,10.8,0.9,2.7,0.348,0.1,0.3,0.273,0.8,2.4,0.359,0.365,0.3,0.4,0.643,0.2,2.0,2.2,0.8,0.5,0.2,0.3,0.8,2.2,8.2,0.389,0.124,0.157,1.6,20.8,11.4,10.9,2.1,1.5,9.5,13.4,-0.3,0.6,0.3,0.044,-3.8,2.3,-1.4,0.1,21,San Antonio Spurs,33,8,358,31,89,3,11,9,14,5,67,28,15,7,10,28,74,0,0,0,0,1,55,27,.671,103.2,97.0,6.34,2014-15
Jeff Ayres,7.5,1.1,1.9,0.579,0.0,0.0,0.0,1.1,1.9,0.579,0.579,0.5,0.7,0.75,0.7,1.6,2.3,0.3,0.2,0.2,0.5,1.2,2.7,14.4,0.618,0.0,0.379,11.2,23.3,17.3,5.5,1.1,1.6,19.0,16.3,0.6,0.6,1.2,0.147,-2.4,0.3,-2.2,0.0,27,San Antonio Spurs,51,0,383,55,95,0,0,27,36,37,80,14,8,8,26,60,137,0,0,1,0,0,55,27,.671,103.2,97.0,6.34,2014-15
Aron Baynes,16.0,2.6,4.7,0.566,0.0,0.1,0.25,2.6,4.6,0.57,0.567,1.3,1.5,0.865,1.6,3.0,4.5,0.5,0.2,0.3,0.9,2.3,6.6,15.9,0.618,0.012,0.318,11.2,20.7,16.1,4.9,0.7,1.5,14.8,17.8,2.3,1.6,3.9,0.166,-1.4,-0.4,-1.8,0.1,28,San Antonio Spurs,70,17,1122,185,327,1,4,90,104,109,209,35,16,22,65,162,461,1,0,0,0,0,55,27,.671,103.2,97.0,6.34,2014-15
Marco Belinelli,22.4,3.2,7.6,0.423,1.4,3.7,0.374,1.8,3.9,0.471,0.515,1.4,1.6,0.848,0.4,2.1,2.5,1.5,0.5,0.0,1.0,1.4,9.2,12.4,0.553,0.489,0.211,2.2,10.5,6.4,10.3,1.1,0.2,10.6,18.8,1.5,1.4,2.9,0.1,-0.3,-0.7,-1.0,0.4,28,San Antonio Spurs,62,9,1388,199,470,86,230,84,99,26,131,94,31,3,61,85,568,0,0,0,1,0,55,27,.671,103.2,97.0,6.34,2014-15
Matt Bonner,13.0,1.3,3.2,0.409,0.6,1.8,0.365,0.7,1.4,0.462,0.509,0.4,0.5,0.811,0.4,1.2,1.6,0.7,0.1,0.2,0.2,0.9,3.7,10.1,0.536,0.548,0.161,3.6,10.2,7.0,7.1,0.5,1.0,4.3,12.5,1.3,0.9,2.1,0.11,-0.5,-0.2,-0.7,0.3,34,San Antonio Spurs,72,19,935,94,230,46,126,30,37,29,86,47,10,12,11,65,264,0,0,1,0,0,55,27,.671,103.2,97.0,6.34,2014-15
Boris Diaw,24.5,3.6,7.8,0.46,0.7,2.1,0.32,2.9,5.7,0.512,0.503,0.9,1.1,0.774,1.0,3.3,4.3,2.9,0.4,0.3,1.6,1.8,8.7,12.7,0.526,0.267,0.147,4.5,15.2,10.0,17.9,0.9,0.9,15.8,18.3,1.3,2.3,3.6,0.088,-0.6,0.2,-0.4,0.8,32,San Antonio Spurs,81,15,1984,291,632,54,169,72,93,78,270,233,36,23,126,148,708,0,0,1,0,0,55,27,.671,103.2,97.0,6.34,2014-15
Tim Duncan,28.9,5.4,10.6,0.512,0.0,0.1,0.286,5.4,10.5,0.514,0.513,3.0,4.0,0.74,2.2,6.9,9.1,3.0,0.8,2.0,1.7,2.1,13.9,22.6,0.56,0.009,0.38,8.8,26.7,17.9,16.8,1.4,5.1,12.1,22.2,4.9,4.7,9.6,0.207,2.3,2.8,5.1,4.0,38,San Antonio Spurs,77,77,2227,419,819,2,7,230,311,170,534,230,63,151,131,165,1070,1,0,0,0,0,55,27,.671,103.2,97.0,6.34,2014-15
Manu Ginóbili,22.7,3.6,8.4,0.426,1.3,3.7,0.345,2.3,4.7,0.489,0.502,2.1,2.9,0.721,0.4,2.6,3.0,4.2,1.0,0.3,2.2,2.0,10.5,16.2,0.544,0.438,0.346,2.0,12.8,7.5,28.6,2.2,0.9,18.5,23.9,1.4,2.3,3.7,0.111,0.9,0.9,1.7,1.5,37,San Antonio Spurs,70,0,1587,251,589,89,258,147,204,28,183,293,67,20,154,138,738,0,0,0,1,0,55,27,.671,103.2,97.0,6.34,2014-15
Danny Green,28.5,4.0,9.1,0.436,2.4,5.6,0.418,1.6,3.5,0.466,0.566,1.4,1.6,0.874,0.7,3.6,4.2,2.0,1.2,1.1,1.1,2.0,11.7,16.5,0.596,0.619,0.172,2.7,13.9,8.4,10.3,2.2,2.8,10.5,17.5,4.0,3.9,7.8,0.163,2.6,2.0,4.6,3.8,27,San Antonio Spurs,81,80,2312,322,738,191,457,111,127,54,289,158,101,87,93,163,946,0,0,0,1,0,55,27,.671,103.2,97.0,6.34,2014-15
Cory Joseph,18.3,2.6,5.2,0.504,0.2,0.6,0.364,2.4,4.6,0.52,0.523,1.3,1.8,0.734,0.6,1.9,2.4,2.4,0.6,0.2,0.8,1.3,6.8,15.5,0.564,0.107,0.348,3.5,11.4,7.5,19.7,1.6,0.9,12.4,17.0,2.7,1.8,4.5,0.149,0.2,1.3,1.4,1.2,23,San Antonio Spurs,79,14,1444,207,411,16,44,105,143,44,148,188,46,17,67,105,535,0,1,0,0,0,55,27,.671,103.2,97.0,6.34,2014-15
Kawhi Leonard,31.8,6.2,12.8,0.479,1.0,3.0,0.349,5.1,9.8,0.519,0.52,3.2,3.9,0.802,1.3,5.9,7.2,2.5,2.3,0.8,1.5,2.0,16.5,22.0,0.567,0.234,0.307,4.8,20.6,12.9,13.0,3.7,1.8,9.4,23.0,4.2,4.4,8.6,0.204,2.8,3.1,5.9,4.1,23,San Antonio Spurs,64,64,2033,394,822,67,192,202,252,85,376,161,148,48,97,128,1057,0,0,0,0,1,55,27,.671,103.2,97.0,6.34,2014-15
Patty Mills,15.7,2.5,6.6,0.381,1.2,3.6,0.341,1.3,3.0,0.429,0.473,0.6,0.8,0.825,0.4,1.1,1.5,1.7,0.5,0.0,0.7,1.1,6.9,13.0,0.496,0.542,0.119,3.0,7.5,5.3,16.9,1.8,0.2,9.0,22.1,0.6,0.9,1.4,0.087,0.0,-0.2,-0.3,0.4,26,San Antonio Spurs,51,0,801,128,336,62,182,33,40,21,54,87,28,2,35,58,351,0,1,0,0,0,55,27,.671,103.2,97.0,6.34,2014-15
Tony Parker,28.7,5.9,12.2,0.486,0.6,1.3,0.427,5.4,10.9,0.493,0.508,1.9,2.4,0.783,0.2,1.7,1.9,4.9,0.6,0.0,2.1,1.6,14.4,15.9,0.539,0.107,0.2,0.9,6.5,3.7,28.7,1.2,0.1,13.9,24.5,2.4,1.7,4.1,0.1,0.1,-1.4,-1.3,0.3,32,San Antonio Spurs,68,68,1953,404,832,38,89,130,166,15,114,335,44,2,146,108,976,0,1,0,0,0,55,27,.671,103.2,97.0,6.34,2014-15
Tiago Splitter,19.8,3.3,5.8,0.558,0.0,0.0,0.0,3.3,5.8,0.558,0.558,1.7,2.3,0.75,1.8,3.1,4.8,1.5,0.7,0.7,1.2,2.0,8.2,18.9,0.601,0.0,0.396,10.2,17.4,13.9,11.8,1.7,2.7,14.4,18.4,2.3,1.7,4.0,0.189,0.8,1.5,2.3,1.1,30,San Antonio Spurs,52,35,1030,169,303,0,0,90,120,91,161,78,35,37,60,103,428,1,0,0,0,0,55,27,.671,103.2,97.0,6.34,2014-15
Reggie Williams,5.3,0.8,2.0,0.385,0.2,1.0,0.158,0.6,1.0,0.6,0.423,0.2,0.2,1.0,0.3,0.6,0.9,0.5,0.1,0.0,0.1,0.6,1.9,10.5,0.454,0.487,0.103,5.5,12.7,9.2,14.4,0.5,0.0,4.7,18.5,0.1,0.1,0.2,0.083,-2.0,-0.9,-3.0,0.0,28,San Antonio Spurs,20,0,105,15,39,3,19,4,4,5,12,10,1,0,2,12,37,0,0,0,0,1,55,27,.671,103.2,97.0,6.34,2014-15
Giannis Antetokounmpo,31.4,4.7,9.6,0.491,0.1,0.5,0.159,4.6,9.1,0.511,0.496,3.2,4.3,0.741,1.2,5.5,6.7,2.6,0.9,1.0,2.1,3.1,12.7,14.8,0.552,0.056,0.445,4.5,19.7,12.2,13.1,1.5,2.8,15.6,19.6,2.2,4.0,6.2,0.117,-1.2,1.2,0.0,1.2,20,Milwaukee Bucks,81,71,2541,383,780,7,44,257,347,100,442,207,73,85,173,254,1030,0,0,0,1,0,41,41,.500,97.8,97.4,-0.09,2014-15
Jerryd Bayless,22.3,2.9,6.7,0.426,0.5,1.6,0.308,2.4,5.1,0.462,0.462,1.6,1.8,0.883,0.3,2.5,2.7,3.0,0.8,0.2,1.7,2.1,7.8,11.1,0.519,0.233,0.266,1.5,12.5,7.0,21.0,1.8,0.6,18.8,18.6,0.3,2.0,2.4,0.066,-2.5,0.4,-2.1,0.0,26,Milwaukee Bucks,77,4,1717,220,516,37,120,121,137,22,189,233,59,12,133,163,598,0,1,0,0,0,41,41,.500,97.8,97.4,-0.09,2014-15
Jared Dudley,23.8,2.8,5.9,0.468,1.0,2.7,0.385,1.7,3.2,0.537,0.556,0.7,0.9,0.716,0.6,2.4,3.1,1.8,1.0,0.2,0.9,1.6,7.2,12.3,0.572,0.454,0.158,3.0,11.6,7.3,11.5,2.1,0.5,12.1,13.5,2.0,2.1,4.1,0.116,-0.5,1.0,0.6,1.1,29,Milwaukee Bucks,72,22,1717,198,423,74,192,48,67,45,175,130,72,11,62,113,518,0,0,0,1,0,41,41,.500,97.8,97.4,-0.09,2014-15
John Henson,18.3,2.9,5.2,0.566,0.0,0.0,0.0,2.9,5.2,0.566,0.566,1.2,2.0,0.569,1.9,2.8,4.7,0.9,0.4,2.0,1.3,2.3,7.0,18.0,0.578,0.0,0.396,11.7,17.4,14.5,7.8,1.2,9.3,17.6,18.1,1.3,2.4,3.6,0.142,-1.5,2.2,0.7,0.8,24,Milwaukee Bucks,67,11,1228,196,346,0,0,78,137,124,188,59,28,135,87,152,470,1,0,0,0,0,41,41,.500,97.8,97.4,-0.09,2014-15
Ersan İlyasova,22.7,4.5,9.6,0.472,1.3,3.3,0.389,3.3,6.3,0.515,0.539,1.2,1.8,0.645,1.4,3.4,4.8,1.0,0.6,0.3,0.8,2.6,11.5,16.8,0.554,0.341,0.192,7.0,17.0,12.0,7.4,1.4,1.2,6.9,22.1,2.3,1.7,4.0,0.146,1.6,-0.5,1.1,1.0,27,Milwaukee Bucks,58,36,1319,263,557,74,190,69,107,80,197,56,36,19,45,149,669,0,0,1,0,0,41,41,.500,97.8,97.4,-0.09,2014-15
Kendall Marshall,14.9,1.6,3.6,0.455,0.6,1.6,0.391,1.0,2.0,0.509,0.545,0.3,0.3,0.889,0.1,0.9,1.0,3.1,0.8,0.0,1.3,0.9,4.2,12.4,0.562,0.455,0.089,0.6,7.1,3.8,31.1,2.6,0.0,25.0,15.1,0.3,0.5,0.8,0.088,-0.7,-0.1,-0.8,0.1,23,Milwaukee Bucks,28,3,417,46,101,18,46,8,9,2,26,86,21,0,35,26,118,0,1,0,0,0,41,41,.500,97.8,97.4,-0.09,2014-15
Kenyon Martin,9.5,0.8,2.0,0.409,0.0,0.0,0.0,0.8,2.0,0.409,0.409,0.2,0.2,1.0,0.5,1.2,1.7,0.5,0.5,0.5,0.3,1.2,1.8,10.0,0.437,0.0,0.091,6.7,14.2,10.5,7.0,2.5,4.9,11.6,11.2,0.0,0.2,0.2,0.086,-4.4,2.2,-2.2,0.0,37,Milwaukee Bucks,11,0,104,9,22,0,0,2,2,6,13,5,5,6,3,13,20,0,0,1,0,0,41,41,.500,97.8,97.4,-0.09,2014-15
O.J. Mayo,23.9,4.2,9.9,0.422,1.4,3.9,0.357,2.8,6.0,0.465,0.493,1.6,2.0,0.827,0.4,2.2,2.6,2.8,0.8,0.3,1.8,2.3,11.4,13.5,0.529,0.395,0.198,2.0,10.5,6.3,19.4,1.7,0.9,14.4,23.6,0.9,1.9,2.8,0.079,-0.2,-0.4,-0.6,0.6,27,Milwaukee Bucks,71,15,1697,296,701,99,277,115,139,30,157,197,57,18,128,165,806,0,0,0,1,0,41,41,.500,97.8,97.4,-0.09,2014-15
Khris Middleton,30.1,5.1,11.0,0.467,1.4,3.4,0.407,3.8,7.6,0.494,0.53,1.7,2.0,0.859,0.6,3.8,4.4,2.3,1.5,0.1,1.4,2.3,13.4,15.6,0.563,0.308,0.18,2.3,14.3,8.4,12.7,2.6,0.4,10.8,19.9,3.2,3.5,6.7,0.135,0.5,1.1,1.6,2.2,23,Milwaukee Bucks,79,58,2378,406,869,109,268,134,156,48,299,182,122,11,113,183,1055,0,0,0,0,1,41,41,.500,97.8,97.4,-0.09,2014-15
Johnny O'Bryant,10.8,1.3,3.5,0.367,0.0,0.0,0.0,1.3,3.5,0.367,0.367,0.4,0.8,0.444,0.8,1.1,1.9,0.5,0.1,0.1,0.7,1.3,2.9,3.8,0.379,0.0,0.225,8.2,11.7,10.0,7.1,0.7,0.9,15.9,19.2,-0.8,0.3,-0.5,-0.063,-7.3,-2.2,-9.5,-0.7,21,Milwaukee Bucks,34,15,368,44,120,0,0,12,27,26,38,17,5,4,25,44,100,0,0,1,0,0,41,41,.500,97.8,97.4,-0.09,2014-15
Zaza Pachulia,23.7,3.3,7.2,0.454,0.0,0.0,0.0,3.3,7.2,0.456,0.454,1.7,2.2,0.788,2.7,4.2,6.8,2.4,1.1,0.3,1.8,2.3,8.3,15.6,0.506,0.006,0.302,13.1,19.9,16.5,16.2,2.4,1.0,18.2,19.1,1.3,2.9,4.2,0.116,-0.4,0.8,0.4,1.0,30,Milwaukee Bucks,73,45,1730,240,529,0,3,126,160,197,303,178,80,21,133,170,606,1,0,0,0,0,41,41,.500,97.8,97.4,-0.09,2014-15
Jabari Parker,29.5,5.2,10.5,0.49,0.2,0.6,0.25,5.0,9.9,0.506,0.498,1.8,2.6,0.697,2.0,3.5,5.5,1.7,1.2,0.2,1.9,1.7,12.3,14.5,0.527,0.061,0.251,7.8,13.5,10.7,9.5,2.1,0.6,13.9,20.7,0.4,1.0,1.3,0.088,-0.1,-0.4,-0.5,0.3,19,Milwaukee Bucks,25,25,738,129,263,4,16,46,66,50,88,42,31,5,47,42,308,0,0,1,0,0,41,41,.500,97.8,97.4,-0.09,2014-15
Larry Sanders,21.7,3.2,6.4,0.5,0.0,0.0,0.0,3.2,6.4,0.5,0.5,0.9,1.8,0.5,2.5,3.7,6.1,0.9,1.0,1.4,1.0,3.9,7.3,15.2,0.507,0.0,0.279,13.2,19.2,16.2,6.3,2.3,5.6,12.7,17.0,0.4,1.2,1.6,0.132,-2.4,1.4,-1.0,0.2,26,Milwaukee Bucks,27,26,586,86,172,0,0,24,48,67,99,23,26,39,28,104,196,1,0,0,0,0,41,41,.500,97.8,97.4,-0.09,2014-15
Joel Anthony,8.3,0.7,1.3,0.581,0.0,0.0,0.0,0.7,1.3,0.581,0.581,0.3,0.4,0.682,0.7,1.2,1.9,0.1,0.2,1.0,0.2,1.1,1.8,14.7,0.607,0.0,0.355,8.2,17.0,12.4,1.8,1.5,9.5,14.3,9.1,0.5,0.7,1.2,0.142,-2.9,3.1,0.2,0.2,32,Detroit Pistons,49,0,406,36,62,0,0,15,22,32,61,5,12,49,12,55,87,1,0,0,0,0,32,50,.390,98.5,99.5,-1.39,2014-15
Caron Butler,20.8,2.1,5.1,0.407,1.1,2.8,0.379,1.0,2.3,0.441,0.511,0.7,0.8,0.902,0.3,2.2,2.5,1.0,0.6,0.1,0.6,1.5,5.9,9.3,0.544,0.553,0.154,1.4,12.2,6.6,7.3,1.4,0.2,10.4,12.9,1.3,1.0,2.4,0.07,-1.9,0.1,-1.7,0.1,34,Detroit Pistons,78,21,1623,161,396,83,219,55,61,21,175,79,43,4,49,120,460,0,0,0,0,1,32,50,.390,98.5,99.5,-1.39,2014-15
Kentavious Caldwell-Pope,31.5,4.8,11.9,0.401,1.9,5.4,0.345,2.9,6.4,0.449,0.48,1.3,1.9,0.696,0.6,2.5,3.1,1.3,1.1,0.2,1.1,2.0,12.7,11.2,0.501,0.457,0.163,1.9,9.1,5.4,6.8,1.9,0.5,8.3,19.5,1.1,1.8,2.8,0.052,-1.3,-0.4,-1.7,0.2,21,Detroit Pistons,82,82,2587,390,972,153,444,110,158,46,209,109,93,18,94,161,1043,0,0,0,1,0,32,50,.390,98.5,99.5,-1.39,2014-15
Spencer Dinwiddie,13.4,1.5,5.0,0.302,0.4,1.9,0.185,1.1,3.1,0.375,0.337,0.9,1.0,0.912,0.1,1.3,1.4,3.1,0.6,0.2,1.0,1.6,4.3,10.2,0.394,0.385,0.201,0.9,10.9,5.7,34.9,2.2,1.0,15.2,21.1,-0.3,0.4,0.1,0.009,-3.0,0.2,-2.8,-0.1,21,Detroit Pistons,34,1,455,51,169,12,65,31,34,4,44,104,19,6,33,53,145,0,1,0,0,0,32,50,.390,98.5,99.5,-1.39,2014-15
Andre Drummond,30.5,6.0,11.7,0.514,0.0,0.0,0.0,6.0,11.7,0.515,0.514,1.7,4.5,0.389,5.3,8.1,13.5,0.7,0.9,1.9,1.5,3.5,13.8,21.4,0.504,0.002,0.38,18.3,30.1,24.0,3.9,1.5,4.8,9.7,22.0,3.4,4.3,7.7,0.147,0.6,-0.7,-0.1,1.2,21,Detroit Pistons,82,82,2502,494,961,0,2,142,365,437,667,55,73,153,120,285,1130,1,0,0,0,0,32,50,.390,98.5,99.5,-1.39,2014-15
Brandon Jennings,28.6,5.3,13.2,0.401,1.9,5.1,0.36,3.5,8.1,0.428,0.471,2.9,3.5,0.839,0.5,2.0,2.5,6.6,1.1,0.1,2.2,1.6,15.4,19.7,0.522,0.389,0.263,1.9,8.0,4.8,39.9,1.9,0.3,12.9,26.3,2.6,0.7,3.3,0.136,4.0,-0.6,3.3,1.6,25,Detroit Pistons,41,41,1173,218,543,76,211,120,143,21,83,272,44,4,90,64,632,0,1,0,0,0,32,50,.390,98.5,99.5,-1.39,2014-15
