name,mpg,fgm_per_g,fga_per_g,fg_pct,fg3m_per_g,fg3a_per_g,fg3_pct,fg2m_per_g,fg2a_per_g,fg2_pct,efg_pct,ftm_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,ppg,player_efficiency_rating,true_shooting_percentage,three_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,usage_percentage,offensive_win_shares,defensive_win_shares,win_shares,win_shares_per_48_minutes,offensive_box_plus_minus,defensive_box_plus_minus,box_plus_minus,value_over_replacement_player,age,team,games_played,games_started,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,positions_Center,positions_Point Guard,positions_Power Forward,positions_Shooting Guard,positions_Small Forward,wins,losses,win_loss_pct,team_pts_per_g,opp_pts_per_g,team_simple_rating_system,season
Dennis Rodman,33.5,3.4,6.8,0.493,0.1,0.4,0.2,3.3,6.5,0.509,0.498,1.4,2.1,0.631,4.4,8.1,12.5,1.0,0.8,0.7,1.1,3.4,8.2,13.9,0.525,0.054,0.314,15.0,27.8,21.3,4.4,1.2,1.3,12.9,11.7,3.4,5.2,8.7,0.151,-0.1,0.7,0.6,1.8,29,Detroit Pistons,82,77,2747,276,560,6,30,111,176,361,665,85,65,55,94,281,669,0,0,0,0,1,50,32,.610,100.1,96.8,3.08,1990-91
Tree Rollins,5.5,0.4,0.9,0.424,0.0,0.0,0.0,0.4,0.9,0.424,0.424,0.2,0.4,0.571,0.4,0.8,1.1,0.1,0.1,0.5,0.4,0.9,1.0,5.9,0.46,0.0,0.424,7.3,16.5,11.9,2.7,0.5,6.3,27.7,11.8,-0.3,0.4,0.1,0.022,-6.6,2.7,-4.0,-0.1,35,Detroit Pistons,37,0,202,14,33,0,0,8,14,13,29,4,2,20,15,35,36,1,0,0,0,0,50,32,.610,100.1,96.8,3.08,1990-91
John Salley,22.3,2.4,5.1,0.475,0.0,0.0,0.0,2.4,5.1,0.476,0.475,2.5,3.5,0.727,1.9,2.6,4.4,0.9,0.7,1.5,1.2,3.2,7.4,13.6,0.556,0.003,0.679,9.5,13.2,11.3,6.1,1.6,4.3,15.7,15.4,1.9,2.9,4.8,0.139,-1.7,2.8,1.1,1.3,26,Detroit Pistons,74,1,1649,179,377,0,1,186,256,137,190,70,52,112,91,240,544,0,0,1,0,0,50,32,.610,100.1,96.8,3.08,1990-91
Isiah Thomas,34.5,6.0,13.9,0.435,0.4,1.4,0.292,5.6,12.5,0.45,0.449,3.7,4.8,0.782,0.7,2.6,3.3,9.3,1.6,0.2,3.9,2.5,16.2,17.4,0.507,0.098,0.344,2.4,8.7,5.5,42.6,2.4,0.4,19.5,25.2,1.1,2.3,3.4,0.098,2.2,0.5,2.7,2.0,29,Detroit Pistons,48,46,1657,289,665,19,65,179,229,35,125,446,75,10,185,118,776,0,1,0,0,0,50,32,.610,100.1,96.8,3.08,1990-91
Mark Alarie,14.0,2.4,5.4,0.44,0.1,0.5,0.238,2.2,4.9,0.461,0.451,1.0,1.1,0.854,1.0,1.8,2.8,1.1,0.4,0.2,1.0,2.1,5.8,11.3,0.496,0.093,0.213,7.6,14.2,10.9,11.2,1.3,0.8,14.0,20.3,0.1,0.6,0.6,0.05,-3.0,-0.9,-3.8,-0.3,27,Washington Bullets,42,1,587,99,225,5,21,41,48,41,76,45,15,8,40,88,244,0,0,1,0,0,30,52,.366,101.4,106.4,-4.84,1990-91
Ledell Eackles,24.1,5.1,11.4,0.453,0.2,0.9,0.237,4.9,10.5,0.471,0.462,2.4,3.3,0.739,0.7,1.2,1.9,2.0,0.7,0.1,1.7,1.8,13.0,12.9,0.505,0.077,0.291,3.2,5.5,4.3,13.1,1.4,0.4,11.8,25.2,0.3,0.9,1.2,0.035,-1.5,-1.9,-3.3,-0.6,24,Washington Bullets,67,17,1616,345,762,14,59,164,222,47,81,136,47,10,115,121,868,0,0,0,1,0,30,52,.366,101.4,106.4,-4.84,1990-91
Pervis Ellison,25.6,4.3,8.4,0.513,0.0,0.1,0.0,4.3,8.3,0.517,0.513,1.8,2.8,0.65,2.9,4.8,7.7,1.3,0.6,2.1,1.9,3.5,10.4,15.9,0.542,0.009,0.336,12.6,20.4,16.5,7.7,1.2,4.8,16.7,18.8,1.1,2.9,4.0,0.1,-1.5,0.9,-0.6,0.7,23,Washington Bullets,76,30,1942,326,636,0,6,139,214,224,361,102,49,157,146,268,791,1,0,0,0,0,30,52,.366,101.4,106.4,-4.84,1990-91
A.J. English,20.6,3.6,8.2,0.439,0.0,0.4,0.097,3.5,7.7,0.458,0.441,1.6,2.2,0.707,0.9,1.2,2.1,2.5,0.4,0.2,1.6,1.8,8.8,10.6,0.48,0.054,0.274,5.0,6.2,5.6,18.0,0.9,0.6,15.1,21.8,-0.5,0.7,0.2,0.008,-2.1,-1.9,-3.9,-0.7,23,Washington Bullets,70,12,1443,251,572,3,31,111,157,66,81,177,25,15,114,127,616,0,0,0,1,0,30,52,.366,101.4,106.4,-4.84,1990-91
Greg Foster,11.2,1.8,3.9,0.46,0.0,0.1,0.0,1.8,3.8,0.471,0.46,0.8,1.1,0.689,1.0,1.8,2.8,0.7,0.2,0.4,0.8,2.1,4.4,10.9,0.496,0.024,0.289,9.3,17.9,13.6,8.8,1.0,2.1,15.9,19.5,-0.1,0.7,0.6,0.046,-4.2,-0.3,-4.4,-0.4,22,Washington Bullets,54,3,606,97,211,0,5,42,61,52,99,37,12,22,45,112,236,0,0,1,0,0,30,52,.366,101.4,106.4,-4.84,1990-91
Harvey Grant,36.9,7.9,15.9,0.498,0.0,0.2,0.133,7.9,15.7,0.502,0.498,2.4,3.2,0.743,2.3,4.9,7.2,2.6,1.2,0.8,1.6,3.0,18.2,16.5,0.527,0.012,0.203,6.9,14.6,10.7,11.2,1.6,1.3,8.6,21.4,3.7,3.0,6.7,0.112,0.7,-0.1,0.7,1.9,25,Washington Bullets,77,76,2842,609,1224,2,15,185,249,179,378,204,91,61,125,232,1405,0,0,1,0,0,30,52,.366,101.4,106.4,-4.84,1990-91
Tom Hammonds,14.6,2.2,4.8,0.461,0.0,0.1,0.0,2.2,4.7,0.467,0.461,0.8,1.1,0.722,0.8,2.1,2.9,0.6,0.2,0.1,0.8,1.5,5.2,9.6,0.495,0.012,0.235,6.2,15.9,11.0,6.0,0.7,0.4,12.7,17.3,0.0,0.8,0.8,0.038,-3.4,-1.2,-4.7,-0.7,23,Washington Bullets,70,7,1023,155,336,0,4,57,79,58,148,43,15,7,54,108,367,0,0,1,0,0,30,52,.366,101.4,106.4,-4.84,1990-91
Byron Irvin,9.6,1.8,3.9,0.465,0.0,0.2,0.2,1.8,3.8,0.476,0.469,1.5,1.8,0.82,0.7,0.6,1.4,0.7,0.5,0.1,0.5,1.0,5.2,17.5,0.549,0.039,0.473,8.3,7.3,7.8,11.4,2.3,0.4,9.3,22.7,0.7,0.3,0.9,0.143,0.8,0.1,0.8,0.2,24,Washington Bullets,33,4,316,60,129,1,5,50,61,24,21,24,15,2,16,32,171,0,0,0,1,0,30,52,.366,101.4,106.4,-4.84,1990-91
Charles Jones,24.2,1.1,2.0,0.54,0.0,0.0,0.0,1.1,2.0,0.54,0.54,0.5,0.8,0.58,1.9,3.9,5.8,0.8,0.8,2.0,0.7,3.2,2.6,9.4,0.558,0.0,0.403,8.6,17.6,13.1,4.0,1.7,4.9,24.0,5.3,0.6,2.3,2.9,0.092,-3.4,2.9,-0.5,0.6,33,Washington Bullets,62,54,1499,67,124,0,0,29,50,119,240,48,51,124,46,199,163,1,0,0,0,0,30,52,.366,101.4,106.4,-4.84,1990-91
Bernard King,37.5,11.1,23.6,0.472,0.1,0.6,0.216,11.0,23.0,0.478,0.475,6.0,7.6,0.79,1.8,3.2,5.0,4.6,0.9,0.3,4.0,2.9,28.4,19.1,0.527,0.024,0.321,5.2,9.4,7.3,21.8,1.1,0.4,12.9,34.4,1.9,1.6,3.5,0.07,2.8,-1.7,1.1,1.8,34,Washington Bullets,64,64,2401,713,1511,8,37,383,485,114,205,292,56,16,255,187,1817,0,0,0,0,1,30,52,.366,101.4,106.4,-4.84,1990-91
Clinton Smith,9.0,0.4,0.8,0.5,0.0,0.0,0.0,0.4,0.8,0.5,0.5,0.6,1.2,0.5,0.4,0.4,0.8,0.8,0.2,0.0,0.2,0.6,1.4,7.2,0.527,0.0,1.5,4.8,4.9,4.9,11.0,1.1,0.0,13.1,7.1,0.0,0.0,0.1,0.061,-3.0,-1.1,-4.1,0.0,27,Washington Bullets,5,0,45,2,4,0,0,3,6,2,2,4,1,0,1,3,7,0,0,0,1,0,30,52,.366,101.4,106.4,-4.84,1990-91
Darrell Walker,32.5,3.2,7.5,0.43,0.0,0.1,0.0,3.2,7.4,0.437,0.43,1.3,2.2,0.604,2.0,5.0,7.0,6.5,1.1,0.5,2.2,2.8,7.8,12.4,0.459,0.017,0.288,6.6,17.0,11.8,26.4,1.7,0.8,20.3,13.7,0.3,2.6,2.9,0.061,-1.1,1.3,0.2,1.3,29,Washington Bullets,71,65,2305,230,535,0,9,93,154,140,358,459,78,33,154,199,553,0,1,0,0,0,30,52,.366,101.4,106.4,-4.84,1990-91
John Williams,28.5,5.0,11.9,0.417,0.3,1.2,0.244,4.7,10.7,0.438,0.43,2.2,2.9,0.753,1.3,4.1,5.4,4.0,1.2,0.2,2.1,1.9,12.5,14.1,0.472,0.104,0.247,4.9,15.7,10.3,20.8,2.0,0.4,13.5,22.3,-0.1,1.1,1.0,0.051,-0.4,0.1,-0.4,0.4,24,Washington Bullets,33,11,941,164,393,10,41,73,97,42,135,133,39,6,68,63,411,0,0,0,0,1,30,52,.366,101.4,106.4,-4.84,1990-91
Haywoode Workman,27.9,3.2,7.1,0.454,0.2,0.7,0.24,3.0,6.4,0.477,0.466,1.4,1.8,0.759,0.7,2.6,3.3,4.8,1.2,0.1,1.8,2.2,8.0,11.5,0.507,0.097,0.258,2.7,10.3,6.5,23.5,2.1,0.2,19.1,14.5,0.6,1.9,2.5,0.058,-2.3,0.7,-1.6,0.2,25,Washington Bullets,73,56,2034,234,515,12,50,101,133,51,191,353,87,7,135,162,581,0,1,0,0,0,30,52,.366,101.4,106.4,-4.84,1990-91
Steve Alford,6.9,1.7,3.4,0.504,0.2,0.7,0.304,1.5,2.8,0.553,0.534,0.8,0.9,0.839,0.3,0.4,0.7,0.6,0.2,0.0,0.5,0.3,4.4,20.5,0.578,0.197,0.265,4.8,6.8,5.8,16.4,1.7,0.3,10.9,27.5,0.5,0.1,0.6,0.121,3.5,-1.4,2.1,0.2,26,Dallas Mavericks,34,0,236,59,117,7,23,26,31,10,14,22,8,1,16,11,151,0,1,0,0,0,28,54,.341,99.9,104.5,-4.27,1990-91
Rolando Blackman,37.1,7.9,16.5,0.482,0.5,1.4,0.351,7.4,15.0,0.494,0.497,3.5,4.1,0.865,0.8,2.4,3.2,3.8,0.9,0.2,2.0,1.9,19.9,16.6,0.545,0.087,0.248,2.4,7.4,4.9,16.8,1.2,0.4,9.8,24.2,4.4,1.0,5.5,0.089,1.4,-1.4,0.0,1.5,31,Dallas Mavericks,80,80,2965,634,1316,40,114,282,326,63,193,301,69,19,159,153,1590,0,0,0,1,0,28,54,.341,99.9,104.5,-4.27,1990-91
Brad Davis,17.8,2.0,4.7,0.426,0.3,1.1,0.259,1.7,3.6,0.476,0.456,1.1,1.5,0.771,0.2,1.3,1.5,2.9,0.6,0.2,1.0,2.7,5.4,10.3,0.507,0.228,0.316,1.0,8.4,4.7,22.8,1.6,0.7,15.3,15.6,0.8,0.8,1.6,0.054,-3.0,0.1,-2.9,-0.3,35,Dallas Mavericks,80,6,1426,159,373,22,85,91,118,13,105,230,45,17,77,212,431,0,1,0,0,0,28,54,.341,99.9,104.5,-4.27,1990-91
James Donaldson,34.1,4.0,7.5,0.532,0.0,0.0,0.0,4.0,7.5,0.532,0.532,2.0,2.8,0.721,2.5,6.4,8.9,0.8,0.4,1.1,1.8,2.2,10.0,12.3,0.572,0.0,0.372,8.2,21.4,14.8,3.5,0.6,2.1,16.9,13.6,1.8,2.5,4.3,0.074,-1.3,-0.7,-1.9,0.0,33,Dallas Mavericks,82,82,2800,327,615,0,0,165,229,201,526,69,34,93,146,181,819,1,0,0,0,0,28,54,.341,99.9,104.5,-4.27,1990-91
Alex English,22.1,4.1,9.3,0.439,0.0,0.0,0.0,4.1,9.3,0.439,0.439,1.5,1.8,0.85,1.4,1.8,3.2,1.3,0.5,0.3,1.3,1.8,9.7,12.2,0.48,0.001,0.191,7.0,9.5,8.3,9.5,1.2,0.9,11.3,22.7,-0.2,0.8,0.6,0.017,-1.8,-1.9,-3.7,-0.8,37,Dallas Mavericks,79,26,1748,322,734,0,1,119,140,108,146,105,40,25,101,141,763,0,0,0,0,1,28,54,.341,99.9,104.5,-4.27,1990-91
Jim Grandholm,6.5,1.2,2.2,0.517,0.3,0.7,0.529,0.8,1.6,0.512,0.595,0.4,0.8,0.476,0.8,1.2,1.9,0.3,0.1,0.3,0.4,1.3,3.0,16.5,0.587,0.293,0.362,13.6,20.3,17.0,7.4,0.6,3.0,14.1,20.6,0.3,0.2,0.4,0.123,0.3,-1.1,-0.9,0.0,30,Dallas Mavericks,26,0,168,30,58,9,17,10,21,20,30,8,2,8,11,33,79,0,0,1,0,0,28,54,.341,99.9,104.5,-4.27,1990-91
Derek Harper,37.4,7.4,15.9,0.467,1.2,3.2,0.362,6.3,12.7,0.493,0.503,3.7,5.1,0.731,0.8,2.3,3.0,7.1,1.9,0.2,2.3,2.9,19.7,19.4,0.543,0.201,0.319,2.3,6.9,4.6,30.7,2.6,0.3,11.2,24.2,5.7,2.0,7.6,0.127,3.1,0.0,3.1,3.7,29,Dallas Mavericks,77,77,2879,572,1226,89,246,286,391,59,174,548,147,14,177,222,1519,0,1,0,0,0,28,54,.341,99.9,104.5,-4.27,1990-91
Fat Lever,21.5,2.3,5.8,0.391,0.0,0.8,0.0,2.3,5.0,0.45,0.391,2.8,3.5,0.786,0.8,3.0,3.8,3.0,1.5,0.8,2.5,1.3,7.3,13.5,0.497,0.13,0.609,4.0,15.9,9.9,19.5,3.6,2.2,25.5,20.2,-0.1,0.1,0.0,0.014,-2.5,2.8,0.3,0.0,30,Dallas Mavericks,4,0,86,9,23,0,3,11,14,3,12,12,6,3,10,5,29,0,0,0,1,0,28,54,.341,99.9,104.5,-4.27,1990-91
Rodney McCray,34.6,4.5,9.2,0.495,0.2,0.5,0.333,4.4,8.6,0.505,0.504,2.1,2.7,0.803,2.1,5.5,7.6,3.5,0.9,0.7,1.7,2.7,11.4,14.6,0.551,0.057,0.292,6.8,18.1,12.5,14.7,1.4,1.2,14.4,15.5,3.1,2.3,5.3,0.1,0.4,0.6,1.0,1.9,29,Dallas Mavericks,74,68,2561,336,679,13,39,159,198,153,407,259,70,51,129,203,844,0,0,1,0,0,28,54,.341,99.9,104.5,-4.27,1990-91
John Shasky,8.9,0.9,2.0,0.44,0.0,0.0,0.0,0.9,2.0,0.44,0.44,0.8,1.4,0.608,1.0,1.3,2.4,0.2,0.2,0.4,0.5,1.3,2.6,11.1,0.497,0.0,0.681,13.0,17.0,15.0,3.0,1.4,2.4,15.2,15.4,0.2,0.5,0.7,0.063,-3.6,-0.9,-4.4,-0.3,26,Dallas Mavericks,57,0,510,51,116,0,0,48,79,58,76,11,14,20,27,75,150,1,0,0,0,0,28,54,.341,99.9,104.5,-4.27,1990-91
Roy Tarpley,34.2,8.6,15.8,0.544,0.0,0.2,0.0,8.6,15.6,0.551,0.544,3.2,3.6,0.889,3.2,7.8,11.0,2.4,1.2,1.8,2.6,4.0,20.4,23.6,0.587,0.013,0.228,10.7,26.0,18.3,12.4,1.8,3.3,13.0,25.9,0.3,0.3,0.6,0.165,2.3,1.4,3.6,0.2,26,Dallas Mavericks,5,5,171,43,79,0,1,16,18,16,39,12,6,9,13,20,102,1,0,0,0,0,28,54,.341,99.9,104.5,-4.27,1990-91
Kelvin Upshaw,10.7,2.2,4.8,0.45,0.1,0.6,0.241,2.0,4.2,0.48,0.465,1.1,1.3,0.859,0.4,0.7,1.1,1.8,0.6,0.1,0.8,1.6,5.6,17.2,0.521,0.126,0.277,4.4,7.8,6.1,27.1,2.8,0.6,13.1,25.7,0.6,0.4,1.0,0.094,-0.1,0.1,-0.1,0.3,28,Dallas Mavericks,48,1,514,104,231,7,29,55,64,20,35,86,28,5,39,77,270,0,0,0,1,0,28,54,.341,99.9,104.5,-4.27,1990-91
Randy White,24.1,3.4,8.4,0.398,0.1,0.5,0.162,3.3,7.9,0.412,0.403,2.0,2.8,0.707,2.2,4.2,6.4,0.8,1.0,0.6,1.7,3.9,8.8,10.8,0.455,0.056,0.338,10.4,19.8,15.1,4.9,2.2,1.4,14.6,20.8,-1.6,2.3,0.7,0.018,-4.6,-0.6,-5.2,-1.5,23,Dallas Mavericks,79,29,1901,265,665,6,37,159,225,173,331,63,81,44,131,308,695,0,0,1,0,0,28,54,.341,99.9,104.5,-4.27,1990-91
Herb Williams,30.5,5.5,10.9,0.507,0.0,0.1,0.0,5.5,10.9,0.51,0.507,1.4,2.2,0.638,1.4,4.5,6.0,1.6,0.5,1.5,1.9,3.3,12.5,13.1,0.524,0.006,0.198,5.4,16.9,11.1,8.1,0.8,3.0,13.7,19.9,0.1,1.6,1.7,0.045,-2.1,-0.1,-2.1,-0.1,32,Dallas Mavericks,60,36,1832,332,655,0,4,83,130,86,271,95,30,88,113,197,747,1,0,0,0,0,28,54,.341,99.9,104.5,-4.27,1990-91
Ron Anderson,28.5,6.2,12.9,0.485,0.1,0.5,0.209,6.1,12.3,0.497,0.49,2.0,2.4,0.833,1.3,3.2,4.5,1.4,0.8,0.2,1.2,2.0,14.6,15.5,0.524,0.041,0.188,5.0,12.4,8.8,8.2,1.4,0.3,8.1,23.2,2.3,1.8,4.1,0.085,-0.2,-1.4,-1.6,0.2,32,Philadelphia 76ers,82,13,2340,512,1055,9,43,165,198,103,264,115,65,13,100,163,1198,0,0,0,0,1,44,38,.537,105.4,105.6,-0.39,1990-91
Charles Barkley,37.3,9.9,17.4,0.57,0.7,2.3,0.284,9.3,15.1,0.614,0.589,7.1,9.8,0.722,3.9,6.3,10.1,4.2,1.6,0.5,3.1,2.6,27.6,28.9,0.635,0.133,0.564,11.8,18.6,15.3,20.6,2.2,0.8,12.6,29.1,10.3,3.1,13.4,0.258,8.3,1.0,9.3,7.0,27,Philadelphia 76ers,67,67,2498,665,1167,44,155,475,658,258,422,284,110,33,210,173,1849,0,0,0,0,1,44,38,.537,105.4,105.6,-0.39,1990-91
Manute Bol,18.6,0.8,2.0,0.396,0.0,0.2,0.071,0.8,1.8,0.427,0.399,0.3,0.5,0.585,0.8,3.5,4.3,0.2,0.2,3.0,0.8,2.2,1.9,8.4,0.426,0.085,0.25,5.0,20.5,12.9,1.7,0.5,9.6,25.7,7.0,-1.3,2.6,1.3,0.042,-4.7,3.7,-1.0,0.4,28,Philadelphia 76ers,82,6,1522,65,164,1,14,24,41,66,284,20,16,247,63,184,155,1,0,0,0,0,44,38,.537,105.4,105.6,-0.39,1990-91
Johnny Dawkins,31.0,6.5,10.3,0.634,0.3,1.0,0.25,6.3,9.3,0.676,0.646,2.5,2.8,0.909,0.0,4.0,4.0,7.0,0.8,0.0,2.0,1.0,15.8,22.8,0.687,0.098,0.268,0.0,14.2,7.2,37.1,1.2,0.0,14.9,19.0,0.5,0.1,0.6,0.218,4.6,0.0,4.6,0.2,27,Philadelphia 76ers,4,4,124,26,41,1,4,10,11,0,16,28,3,0,8,4,63,0,1,0,0,0,44,38,.537,105.4,105.6,-0.39,1990-91
Rickey Green,28.5,4.2,9.1,0.463,0.1,0.5,0.222,4.1,8.7,0.475,0.468,1.5,1.8,0.83,0.4,1.3,1.7,5.2,0.7,0.1,1.4,1.6,10.0,13.1,0.506,0.05,0.195,1.7,5.1,3.4,27.4,1.3,0.2,12.1,17.3,2.3,1.0,3.3,0.07,-0.6,-1.5,-2.0,0.0,36,Philadelphia 76ers,79,75,2248,334,722,8,36,117,141,33,104,413,57,6,108,130,793,0,1,0,0,0,44,38,.537,105.4,105.6,-0.39,1990-91
Tony Harris,6.8,0.7,2.7,0.25,0.0,0.3,0.0,0.7,2.3,0.286,0.25,0.3,0.7,0.5,0.0,0.2,0.2,0.0,0.2,0.0,0.5,0.8,1.7,-5.0,0.282,0.125,0.25,0.0,2.7,1.4,0.0,1.2,0.0,14.5,22.1,-0.2,0.0,-0.2,-0.248,-12.1,-4.3,-16.4,-0.1,23,Philadelphia 76ers,6,0,41,4,16,0,2,2,4,0,1,0,1,0,3,5,10,0,0,0,1,0,44,38,.537,105.4,105.6,-0.39,1990-91
Hersey Hawkins,38.9,7.4,15.6,0.472,1.4,3.4,0.4,6.0,12.3,0.491,0.515,6.0,6.9,0.871,0.6,3.3,3.9,3.7,2.2,0.5,2.7,2.3,22.1,19.4,0.592,0.216,0.44,1.8,9.3,5.6,15.3,2.9,0.7,12.5,24.0,6.5,3.3,9.8,0.151,2.4,0.9,3.3,4.1,24,Philadelphia 76ers,80,80,3110,590,1251,108,270,479,550,48,262,299,178,39,213,182,1767,0,0,0,1,0,44,38,.537,105.4,105.6,-0.39,1990-91
Rick Mahorn,30.5,3.3,7.0,0.467,0.0,0.1,0.0,3.3,6.9,0.475,0.467,2.4,3.0,0.788,1.9,5.9,7.8,1.5,1.0,0.7,1.6,3.5,8.9,11.8,0.535,0.016,0.429,7.1,21.2,14.3,6.8,1.6,1.4,16.0,14.2,1.3,3.1,4.4,0.086,-2.3,0.6,-1.7,0.1,32,Philadelphia 76ers,80,74,2439,261,559,0,9,189,240,151,470,118,79,56,127,276,711,1,0,0,0,0,44,38,.537,105.4,105.6,-0.39,1990-91
Brian Oliver,11.0,1.5,3.7,0.408,0.1,0.2,0.278,1.5,3.5,0.417,0.417,0.7,1.0,0.732,0.2,0.8,1.1,1.2,0.5,0.1,0.7,1.0,3.8,9.9,0.46,0.066,0.261,2.6,8.5,5.6,16.2,2.1,0.3,14.2,19.3,-0.5,0.6,0.2,0.01,-4.0,-0.5,-4.4,-0.5,22,Philadelphia 76ers,73,4,800,111,272,5,18,52,71,18,62,88,34,4,50,76,279,0,0,0,1,0,44,38,.537,105.4,105.6,-0.39,1990-91
Kenny Payne,9.4,1.4,4.0,0.36,0.1,0.4,0.222,1.4,3.6,0.374,0.37,0.6,0.6,0.897,0.4,1.0,1.4,0.3,0.2,0.1,0.4,0.9,3.5,7.5,0.411,0.095,0.153,4.4,12.1,8.3,5.4,1.1,0.8,9.4,21.9,-0.7,0.3,-0.3,-0.037,-5.2,-2.1,-7.2,-0.6,24,Philadelphia 76ers,47,6,444,68,189,4,18,26,29,17,49,16,10,6,21,43,166,0,0,0,0,1,44,38,.537,105.4,105.6,-0.39,1990-91
Robert Reid,12.3,0.7,4.7,0.143,0.0,0.0,0.0,0.7,4.7,0.143,0.143,0.0,0.0,0.0,0.7,2.3,3.0,1.3,0.3,1.0,1.0,1.0,1.3,0.3,0.143,0.0,0.0,6.2,20.8,13.7,14.1,1.4,4.8,17.6,20.1,-0.2,0.1,-0.2,-0.235,-9.9,-2.0,-11.9,-0.1,35,Philadelphia 76ers,3,0,37,2,14,0,0,0,0,2,7,4,1,3,3,3,4,0,0,0,0,1,44,38,.537,105.4,105.6,-0.39,1990-91
Andre Turner,20.1,2.4,5.5,0.439,0.2,0.5,0.364,2.2,5.0,0.446,0.454,0.9,1.2,0.736,0.5,1.7,2.2,4.4,0.9,0.0,1.4,1.8,5.9,12.8,0.489,0.086,0.227,2.9,9.1,6.1,31.6,2.2,0.0,18.4,16.0,0.7,1.2,1.9,0.064,-1.3,-0.4,-1.7,0.1,26,Philadelphia 76ers,70,1,1407,168,383,12,33,64,87,36,116,311,63,0,95,124,412,0,1,0,0,0,44,38,.537,105.4,105.6,-0.39,1990-91
Jayson Williams,9.8,1.4,3.1,0.447,0.0,0.0,0.5,1.4,3.1,0.447,0.45,0.7,1.1,0.661,0.8,1.3,2.1,0.3,0.2,0.1,0.8,1.8,3.5,8.0,0.49,0.012,0.348,9.3,15.2,12.3,4.7,0.9,0.7,17.7,19.4,-0.4,0.4,0.1,0.006,-5.8,-1.9,-7.7,-0.7,22,Philadelphia 76ers,52,1,508,72,161,1,2,37,56,41,70,16,9,6,40,92,182,0,0,1,0,0,44,38,.537,105.4,105.6,-0.39,1990-91
Willie Anderson,34.6,6.0,13.2,0.457,0.1,0.5,0.2,5.9,12.7,0.467,0.461,2.3,2.8,0.798,0.9,3.8,4.7,4.8,1.1,0.6,2.2,3.0,14.4,13.0,0.499,0.035,0.215,3.1,11.5,7.5,20.2,1.5,1.1,13.3,20.1,1.3,3.5,4.8,0.089,-0.9,1.0,0.1,1.4,24,San Antonio Spurs,75,75,2592,453,991,7,35,170,213,68,283,358,79,46,167,226,1083,0,0,0,1,0,55,27,.671,107.1,102.6,4.30,1990-91
Terry Cummings,32.8,7.5,15.5,0.484,0.1,0.5,0.212,7.4,15.0,0.493,0.487,2.4,3.6,0.683,2.9,4.9,7.8,2.3,0.9,0.4,2.0,3.4,17.6,16.3,0.514,0.032,0.231,10.3,15.6,13.1,11.3,1.4,0.8,10.3,24.2,2.3,3.2,5.6,0.122,0.5,-0.3,0.2,1.2,29,San Antonio Spurs,67,62,2195,503,1039,7,33,164,240,194,327,157,61,30,131,225,1177,0,0,1,0,0,55,27,.671,107.1,102.6,4.30,1990-91
Sean Elliott,37.1,5.8,11.9,0.49,0.2,0.8,0.313,5.6,11.1,0.502,0.5,4.0,4.9,0.808,1.7,3.8,5.6,2.9,0.8,0.4,1.8,2.3,15.9,14.2,0.564,0.066,0.412,5.4,10.8,8.3,11.1,1.1,0.7,11.3,17.8,5.1,3.7,8.8,0.138,0.7,0.1,0.8,2.1,22,San Antonio Spurs,82,82,3044,478,976,20,64,325,402,142,314,238,69,33,147,190,1301,0,0,0,0,1,55,27,.671,107.1,102.6,4.30,1990-91
Sidney Green,16.7,2.7,5.8,0.461,0.0,0.0,0.0,2.7,5.8,0.465,0.461,1.3,1.6,0.848,1.5,3.3,4.7,0.8,0.5,0.2,1.3,2.6,6.7,11.6,0.515,0.008,0.273,10.4,20.5,15.7,6.8,1.4,0.7,17.1,19.7,0.1,1.9,1.9,0.085,-3.3,0.0,-3.3,-0.4,30,San Antonio Spurs,66,7,1099,177,384,0,3,89,105,98,215,52,32,13,89,172,443,0,0,1,0,0,55,27,.671,107.1,102.6,4.30,1990-91
Dave Greenwood,16.2,1.3,2.7,0.503,0.0,0.0,0.0,1.3,2.7,0.509,0.503,1.1,1.5,0.734,1.0,2.5,3.5,0.8,0.5,0.4,1.1,2.7,3.8,7.8,0.568,0.012,0.556,7.0,16.5,12.0,6.6,1.4,1.5,25.2,11.5,0.0,1.6,1.7,0.079,-4.1,1.6,-2.5,-0.1,33,San Antonio Spurs,63,11,1018,85,169,0,2,69,94,61,160,52,29,25,71,172,239,0,0,1,0,0,55,27,.671,107.1,102.6,4.30,1990-91
