name,mpg,fgm_per_g,fga_per_g,fg_pct,fg3m_per_g,fg3a_per_g,fg3_pct,fg2m_per_g,fg2a_per_g,fg2_pct,efg_pct,ftm_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,ppg,player_efficiency_rating,true_shooting_percentage,three_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,usage_percentage,offensive_win_shares,defensive_win_shares,win_shares,win_shares_per_48_minutes,offensive_box_plus_minus,defensive_box_plus_minus,box_plus_minus,value_over_replacement_player,age,team,games_played,games_started,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,positions_Center,positions_Point Guard,positions_Power Forward,positions_Shooting Guard,positions_Small Forward,season,MVP,DPOY,SMOY,MIP,team_1st,team_2nd,team_3rd
Don Buse,17.5,2.0,4.6,0.426,0.2,0.8,0.305,1.7,3.9,0.451,0.452,0.8,1.1,0.788,0.4,1.1,1.5,4.0,1.1,0.0,1.1,0.8,5.0,13.4,0.492,0.168,0.227,2.4,7.6,5.0,29.4,3.0,0.0,18.3,14.4,0.8,1.4,2.2,0.08,0.0,1.0,1.0,1.0,33,Kansas City Kings,76,10,1327,150,352,18,59,63,80,29,87,303,86,1,87,62,381,0,1,0,0,0,1983-84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kenny Carr,29.9,6.3,11.3,0.561,0.0,0.1,0.0,6.3,11.2,0.564,0.561,3.0,4.5,0.673,2.5,5.3,7.8,1.9,0.8,0.4,2.5,3.3,15.6,17.3,0.592,0.005,0.398,9.8,21.5,15.5,9.1,1.3,0.8,15.7,21.1,4.1,2.6,6.7,0.131,1.1,-0.7,0.3,1.5,28,Portland Trail Blazers,82,57,2455,518,923,0,5,247,367,208,434,157,68,33,202,274,1283,0,0,1,0,0,1983-84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M.L. Carr,9.8,1.2,2.9,0.409,0.1,0.3,0.2,1.1,2.6,0.429,0.418,0.7,0.8,0.875,0.4,0.8,1.3,0.8,0.3,0.1,0.8,1.1,3.1,7.8,0.481,0.088,0.281,5.2,9.2,7.3,10.7,1.4,0.4,19.3,16.7,-0.2,0.6,0.4,0.034,-3.3,-0.3,-3.6,-0.2,33,Boston Celtics,60,1,585,70,171,3,15,42,48,26,49,49,17,4,46,67,185,0,0,0,0,1,1983-84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe Barry Carroll,37.0,8.3,17.4,0.477,0.0,0.0,0.0,8.3,17.4,0.477,0.477,3.9,5.4,0.723,2.9,5.0,8.0,2.5,1.3,1.8,3.4,3.1,20.5,16.8,0.519,0.001,0.312,8.1,15.9,11.7,10.1,1.6,2.7,14.5,24.3,1.6,3.1,4.7,0.077,0.3,-0.1,0.2,1.6,25,Golden State Warriors,80,80,2962,663,1390,0,1,313,433,235,401,198,103,142,268,244,1639,1,0,0,0,0,1983-84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Butch Carter,28.0,5.7,11.8,0.479,0.2,0.6,0.326,5.5,11.2,0.488,0.488,1.9,2.4,0.764,1.0,1.1,2.1,2.8,1.8,0.2,1.9,2.9,13.4,13.5,0.52,0.053,0.206,3.8,4.5,4.1,15.0,2.9,0.4,13.0,21.8,0.4,2.2,2.6,0.061,-1.5,0.3,-1.2,0.4,25,Indiana Pacers,73,54,2045,413,862,15,46,136,178,70,83,206,128,13,141,211,977,0,0,0,1,0,1983-84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Howard Carter,12.5,2.6,5.7,0.459,0.1,0.3,0.263,2.5,5.4,0.471,0.467,0.9,1.1,0.77,0.7,0.9,1.6,1.3,0.3,0.1,0.8,1.5,6.2,12.0,0.499,0.06,0.193,5.7,7.5,6.6,13.2,1.2,0.3,10.9,21.1,0.3,0.1,0.4,0.028,-1.6,-2.3,-3.9,-0.3,22,Denver Nuggets,55,5,688,145,316,5,19,47,61,38,48,71,19,4,42,81,342,0,0,0,1,0,1983-84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bill Cartwright,32.3,5.9,10.5,0.561,0.0,0.0,0.0,5.9,10.5,0.561,0.561,5.2,6.5,0.805,2.5,5.9,8.4,1.4,0.6,1.3,2.6,3.4,17.0,18.5,0.637,0.001,0.621,9.6,22.1,15.9,6.4,0.9,2.4,16.3,20.6,5.6,4.2,9.8,0.189,1.5,0.5,2.0,2.5,26,New York Knicks,77,77,2487,453,808,0,1,404,502,195,454,107,44,97,200,262,1310,1,0,0,0,0,1983-84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harvey Catchings,16.8,0.9,2.2,0.399,0.0,0.0,0.0,0.9,2.2,0.401,0.399,0.3,0.6,0.524,1.3,2.6,3.9,0.6,0.4,1.2,0.8,2.5,2.1,6.7,0.42,0.007,0.275,9.1,17.2,13.3,4.6,1.1,4.1,24.9,8.4,-0.7,2.1,1.3,0.056,-4.1,1.9,-2.1,0.0,32,Milwaukee Bucks,69,3,1156,61,153,0,1,22,42,89,182,43,25,81,57,172,144,0,0,1,0,0,1983-84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tom Chambers,31.3,6.8,13.5,0.499,0.0,0.1,0.0,6.8,13.4,0.505,0.499,4.6,5.7,0.8,2.7,3.8,6.5,1.6,0.6,0.6,2.3,3.8,18.1,16.6,0.563,0.011,0.423,9.7,13.8,11.8,7.9,0.9,1.1,12.7,24.4,4.0,2.1,6.1,0.115,0.0,-1.4,-1.3,0.4,24,Seattle Supersonics,82,44,2570,554,1110,0,12,375,469,219,313,133,47,51,192,309,1483,0,0,1,0,0,1983-84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maurice Cheeks,33.3,5.1,9.4,0.55,0.1,0.3,0.4,5.0,9.1,0.554,0.556,2.3,3.1,0.733,0.6,2.1,2.7,6.4,2.3,0.3,2.4,2.6,12.7,16.4,0.591,0.028,0.33,2.1,7.1,4.7,27.7,3.3,0.5,18.5,16.3,3.9,3.4,7.3,0.141,0.7,1.6,2.3,2.7,27,Philadelphia 76Ers,75,75,2494,386,702,8,20,170,232,44,161,478,171,20,182,196,950,0,1,0,0,0,1983-84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carlos Clark,4.1,0.6,1.7,0.365,0.0,0.1,0.0,0.6,1.6,0.38,0.365,0.5,0.6,0.889,0.2,0.3,0.5,0.5,0.3,0.0,0.4,0.4,1.7,12.1,0.451,0.038,0.346,6.5,8.6,7.6,17.7,3.0,0.4,16.7,23.3,-0.1,0.2,0.1,0.048,-3.2,0.3,-2.9,0.0,23,Boston Celtics,31,0,127,19,52,0,2,16,18,7,10,17,8,1,12,13,54,0,0,0,1,0,1983-84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Don Collins,15.7,3.1,6.3,0.483,0.0,0.1,0.2,3.0,6.3,0.487,0.484,1.1,1.5,0.73,1.0,1.1,2.1,1.1,0.7,0.2,1.3,2.0,7.2,12.4,0.516,0.013,0.23,6.6,8.2,7.3,10.1,2.1,0.8,15.8,20.6,0.2,0.7,0.9,0.047,-1.7,-0.4,-2.1,0.0,25,Golden State Warriors,61,6,957,187,387,1,5,65,89,62,67,67,43,14,80,119,440,0,0,0,1,0,1983-84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leroy Combs,9.3,1.7,3.4,0.497,0.0,0.1,0.0,1.7,3.3,0.506,0.497,1.2,1.9,0.615,0.4,0.8,1.2,0.8,0.5,0.4,1.0,1.0,4.5,13.5,0.537,0.018,0.558,4.7,9.1,6.9,12.4,2.4,2.3,18.5,23.0,-0.2,0.6,0.4,0.041,-1.3,0.5,-0.8,0.1,23,Indiana Pacers,48,0,446,81,163,0,3,56,91,19,37,38,23,18,46,49,218,0,0,0,0,1,1983-84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lester Conner,31.4,4.4,8.9,0.493,0.0,0.1,0.167,4.4,8.8,0.496,0.494,2.3,3.2,0.718,1.6,2.1,3.7,4.9,2.0,0.1,1.7,2.1,11.1,15.1,0.537,0.008,0.355,5.2,7.9,6.5,20.9,2.9,0.3,14.5,14.9,3.6,2.3,5.9,0.11,0.4,1.2,1.6,2.3,24,Golden State Warriors,82,82,2573,360,730,1,6,186,259,132,173,401,162,12,143,176,907,0,0,0,1,0,1983-84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darwin Cook,22.8,3.7,8.4,0.443,0.1,0.6,0.239,3.6,7.8,0.457,0.451,1.2,1.5,0.754,0.6,1.3,1.9,4.3,2.0,0.4,1.7,2.2,8.7,14.5,0.481,0.067,0.183,3.1,6.5,4.8,25.4,4.1,1.1,16.1,18.8,0.6,3.0,3.6,0.092,-0.4,2.5,2.1,1.9,25,New Jersey Nets,82,31,1870,304,687,11,46,95,126,51,105,356,164,36,142,184,714,0,1,0,0,0,1983-84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeff Cook,24.1,2.3,4.8,0.486,0.0,0.0,0.5,2.3,4.8,0.486,0.487,1.2,1.6,0.723,2.1,3.8,6.0,1.5,0.8,0.6,1.1,3.5,5.8,11.2,0.53,0.005,0.336,9.8,18.7,14.1,8.4,1.7,1.4,17.0,11.4,1.4,2.2,3.7,0.09,-1.9,1.0,-0.9,0.6,27,Cleveland Cavaliers,81,21,1950,188,387,1,2,94,130,174,310,123,68,47,91,282,471,1,0,0,0,0,1983-84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michael Cooper,29.1,3.3,6.7,0.497,0.5,1.5,0.314,2.9,5.2,0.549,0.532,1.9,2.3,0.838,0.6,2.5,3.2,5.9,1.4,0.8,1.8,3.3,9.0,14.1,0.586,0.22,0.337,2.7,9.2,6.2,23.5,2.2,1.5,19.0,13.1,3.9,2.6,6.5,0.13,0.8,1.7,2.5,2.7,27,Los Angeles Lakers,82,9,2387,273,549,38,121,155,185,53,209,482,113,67,148,267,739,0,0,0,1,0,1983-84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wayne Cooper,20.5,3.8,8.2,0.459,0.0,0.1,0.0,3.8,8.1,0.463,0.459,2.3,2.8,0.804,2.2,3.7,5.9,0.9,0.3,1.3,1.4,3.0,9.8,15.8,0.519,0.011,0.347,12.2,22.0,17.0,6.2,0.7,3.8,12.6,21.2,2.0,2.0,4.1,0.118,-1.0,-0.6,-1.6,0.2,27,Portland Trail Blazers,81,38,1662,304,663,0,7,185,230,176,300,76,26,106,110,247,793,1,0,0,0,0,1983-84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dave Corzine,32.6,4.7,10.0,0.467,0.0,0.1,0.333,4.7,9.9,0.469,0.469,2.8,3.4,0.84,2.1,5.0,7.0,2.5,0.7,1.5,2.1,2.8,12.2,13.5,0.531,0.011,0.334,7.2,17.7,12.4,11.1,1.0,2.6,15.6,17.3,1.6,3.1,4.7,0.084,-0.6,0.7,0.1,1.4,27,Chicago Bulls,82,82,2674,385,824,3,9,231,275,169,406,202,58,120,175,227,1004,1,0,0,0,0,1983-84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Geoff Crompton,3.3,0.1,1.1,0.125,0.0,0.0,0.0,0.1,1.1,0.125,0.125,0.4,0.9,0.5,0.9,0.4,1.3,0.1,0.1,0.1,0.6,0.6,0.7,0.9,0.235,0.0,0.75,28.6,15.4,22.2,5.4,2.1,2.6,27.3,26.5,-0.2,0.0,-0.1,-0.254,-5.3,-0.7,-6.0,-0.1,28,Cleveland Cavaliers,7,0,23,1,8,0,0,3,6,6,3,1,1,1,4,4,5,1,0,0,0,0,1983-84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Russell Cross,7.9,1.4,2.5,0.571,0.0,0.0,0.0,1.4,2.5,0.571,0.571,0.8,2.0,0.418,0.8,1.0,1.8,0.5,0.3,0.2,0.4,1.3,3.7,15.3,0.546,0.0,0.813,10.0,15.6,12.6,8.8,1.6,1.1,11.1,18.8,0.5,0.3,0.8,0.106,-0.6,-0.2,-0.8,0.1,22,Golden State Warriors,45,0,354,64,112,0,0,38,91,35,47,22,12,7,19,58,166,1,0,0,0,0,1983-84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pat Cummings,31.2,5.7,11.4,0.494,0.0,0.0,0.0,5.7,11.4,0.495,0.494,1.8,2.4,0.742,1.9,6.3,8.2,2.0,0.8,0.3,1.8,3.5,13.1,13.8,0.523,0.002,0.208,7.0,23.6,15.3,8.7,1.2,0.5,12.8,19.2,1.6,2.7,4.2,0.081,-1.4,-0.6,-2.0,0.0,27,Dallas Mavericks,80,80,2492,452,915,0,2,141,190,151,507,158,64,23,146,282,1045,0,0,1,0,0,1983-84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Terry Cummings,35.9,9.1,18.4,0.494,0.0,0.0,0.0,9.1,18.4,0.495,0.494,4.7,6.5,0.72,4.0,5.6,9.6,1.7,1.1,0.7,2.7,3.7,22.9,19.8,0.538,0.002,0.354,12.6,17.6,15.1,7.2,1.5,1.1,11.2,26.6,5.7,1.8,7.5,0.123,2.0,-1.6,0.4,1.8,22,0,81,80,2907,737,1491,0,3,380,528,323,454,139,92,57,218,298,1854,0,0,1,0,0,1983-84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Earl Cureton,12.4,1.1,2.4,0.458,0.0,0.0,0.0,1.1,2.4,0.46,0.458,0.4,0.8,0.525,1.2,2.8,3.9,0.5,0.3,0.4,0.8,2.0,2.6,8.6,0.475,0.006,0.333,9.7,24.5,16.8,4.6,1.2,1.9,21.3,10.9,-0.2,1.2,1.0,0.051,-3.4,0.4,-3.1,-0.2,26,Detroit Pistons,73,0,907,81,177,0,1,31,59,86,201,36,24,31,55,143,193,1,0,0,0,0,1983-84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quintin Dailey,29.9,7.1,15.0,0.474,0.0,0.4,0.125,7.1,14.6,0.484,0.476,3.9,4.8,0.811,0.7,2.1,2.9,3.1,1.3,0.1,2.7,2.7,18.2,15.8,0.531,0.026,0.322,2.8,8.3,5.5,17.6,2.1,0.3,13.6,27.4,1.5,2.2,3.7,0.072,-0.2,-0.5,-0.6,0.8,23,Chicago Bulls,82,42,2449,583,1229,4,32,321,396,61,174,254,109,11,220,218,1491,0,0,0,1,0,1983-84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adrian Dantley,37.8,10.2,18.2,0.558,0.0,0.1,0.25,10.1,18.2,0.559,0.558,10.3,12.0,0.859,2.3,3.4,5.7,3.9,0.8,0.1,3.3,2.5,30.6,24.6,0.652,0.003,0.658,6.7,9.0,7.9,16.2,0.9,0.1,12.4,28.2,13.0,1.6,14.6,0.235,5.8,-1.5,4.2,4.7,28,Utah Jazz,79,79,2984,802,1438,1,4,813,946,179,269,310,61,4,263,201,2418,0,0,0,0,1,1983-84,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Brad Davis,32.9,4.3,8.0,0.53,0.1,0.5,0.184,4.2,7.6,0.551,0.535,2.5,2.9,0.836,0.5,1.8,2.3,6.9,1.2,0.2,2.0,2.7,11.1,14.4,0.593,0.058,0.366,1.8,6.3,4.1,27.1,1.7,0.3,18.0,14.4,4.8,1.5,6.2,0.112,0.3,-0.5,-0.2,1.2,28,Dallas Mavericks,81,81,2665,345,651,7,38,199,238,41,146,561,94,13,166,218,896,0,1,0,0,0,1983-84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charles Davis,10.2,2.2,4.7,0.472,0.0,0.2,0.111,2.2,4.5,0.488,0.475,0.5,0.8,0.615,0.7,1.5,2.2,0.7,0.3,0.2,0.8,1.3,5.0,13.4,0.491,0.041,0.179,8.5,17.2,12.9,10.4,1.5,1.2,13.3,24.8,-0.2,0.6,0.3,0.034,-2.0,-0.5,-2.5,-0.1,25,Washington Bullets,46,0,467,103,218,1,9,24,39,34,69,30,14,10,36,58,231,0,0,0,0,1,1983-84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Johnny Davis,27.7,4.7,10.7,0.443,0.0,0.1,0.0,4.7,10.6,0.447,0.443,2.9,3.4,0.848,0.7,1.1,1.9,4.3,0.8,0.1,1.8,1.9,12.3,14.3,0.507,0.01,0.32,2.9,4.8,3.8,24.4,1.5,0.2,12.8,21.7,1.9,1.4,3.3,0.075,0.4,-1.3,-0.9,0.6,28,Atlanta Hawks,75,72,2079,354,800,0,8,217,256,53,86,326,62,6,134,146,925,0,1,0,0,0,1983-84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Walter Davis,32.6,8.4,16.3,0.512,0.3,1.1,0.23,8.1,15.2,0.532,0.52,3.0,3.5,0.863,0.5,2.1,2.6,5.5,1.4,0.2,2.7,2.6,20.0,18.5,0.559,0.068,0.212,1.7,7.6,4.6,25.0,2.0,0.3,13.3,25.9,4.2,2.0,6.2,0.118,1.9,-0.8,1.0,1.9,29,Phoenix Suns,78,70,2546,652,1274,20,87,233,270,38,164,429,107,12,213,202,1557,0,0,0,1,0,1983-84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darryl Dawkins,29.8,6.3,10.6,0.593,0.0,0.1,0.4,6.2,10.5,0.594,0.594,4.2,5.7,0.735,2.0,4.7,6.7,1.5,0.7,1.7,2.9,4.8,16.8,17.6,0.641,0.006,0.543,7.4,18.4,12.8,7.2,1.2,3.3,17.9,21.2,4.3,3.6,7.9,0.156,0.2,1.0,1.3,2.0,27,New Jersey Nets,81,80,2417,507,855,2,5,341,464,159,382,123,60,136,231,386,1357,1,0,0,0,0,1983-84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darren Daye,15.7,2.4,5.4,0.441,0.0,0.1,0.0,2.4,5.4,0.448,0.441,1.3,1.8,0.714,1.2,1.3,2.5,2.3,0.5,0.2,1.3,2.1,6.1,12.3,0.488,0.015,0.326,9.0,9.7,9.3,21.8,1.6,0.6,17.1,20.5,0.2,1.1,1.3,0.053,-1.1,0.0,-1.2,0.2,23,Washington Bullets,75,0,1174,180,408,0,6,95,133,90,98,176,38,12,96,154,455,0,0,0,0,1,1983-84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kenny Dennard,9.6,0.8,2.3,0.364,0.1,0.2,0.3,0.8,2.1,0.371,0.379,0.3,0.6,0.625,0.9,1.5,2.3,1.0,0.5,0.2,0.7,1.9,2.1,7.6,0.411,0.101,0.242,9.2,16.7,12.8,12.0,2.4,1.0,20.9,12.6,-0.3,0.3,0.1,0.007,-4.1,0.5,-3.7,-0.2,25,Denver Nuggets,43,0,413,36,99,3,10,15,24,37,64,45,23,8,29,83,90,0,0,1,0,0,1983-84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James Donaldson,30.8,4.4,7.4,0.596,0.0,0.0,0.0,4.4,7.4,0.596,0.596,3.0,4.0,0.761,2.0,5.9,7.9,1.1,0.5,1.7,2.1,2.6,11.8,15.3,0.648,0.0,0.541,7.4,21.6,14.6,4.6,0.8,3.0,18.6,14.5,3.9,1.9,5.8,0.11,0.5,0.3,0.8,1.8,26,0,82,67,2525,360,604,0,0,249,327,165,484,90,40,139,171,214,969,1,0,0,0,0,1983-84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John Drew,22.2,6.3,13.2,0.479,0.1,0.3,0.273,6.2,12.9,0.483,0.482,5.0,6.4,0.778,1.8,2.4,4.2,1.7,1.1,0.0,2.4,2.6,17.7,20.5,0.552,0.021,0.485,9.0,10.6,9.9,12.0,2.2,0.1,12.9,32.9,2.8,1.7,4.5,0.121,1.3,-1.6,-0.3,0.8,29,Utah Jazz,81,4,1797,511,1067,6,22,402,517,146,192,135,88,2,192,208,1430,0,0,0,0,1,1983-84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Larry Drew,32.4,6.5,14.1,0.462,0.0,0.1,0.3,6.5,13.9,0.464,0.463,3.3,4.3,0.776,0.5,1.5,2.0,7.6,1.7,0.1,2.7,2.3,16.4,16.5,0.513,0.01,0.305,1.6,5.6,3.5,34.3,2.4,0.2,14.3,23.1,2.6,2.0,4.6,0.093,1.3,-0.5,0.8,1.7,25,Kansas City Kings,73,73,2363,474,1026,3,10,243,313,33,113,558,121,10,194,170,1194,0,1,0,0,0,1983-84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clyde Drexler,17.2,3.1,6.8,0.451,0.0,0.0,0.25,3.1,6.8,0.452,0.452,1.5,2.1,0.728,1.4,1.5,2.9,1.9,1.3,0.4,1.5,2.5,7.7,14.5,0.496,0.007,0.302,9.2,10.6,9.9,14.7,3.6,1.2,16.3,21.6,0.5,1.9,2.4,0.083,-0.9,1.3,0.4,0.8,21,Portland Trail Blazers,82,3,1408,252,559,1,4,123,169,112,123,153,107,29,123,209,628,0,0,0,1,0,1983-84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mike Dunleavy,23.8,4.1,7.5,0.551,1.1,2.6,0.422,3.0,4.8,0.622,0.626,1.9,2.4,0.8,0.4,1.3,1.6,4.6,0.7,0.1,2.1,3.0,11.2,16.4,0.66,0.354,0.315,1.8,6.0,3.9,28.0,1.5,0.1,19.9,18.9,1.0,0.4,1.4,0.167,2.2,-0.3,1.9,0.4,29,Milwaukee Bucks,17,12,404,70,127,19,45,32,40,6,22,78,12,1,36,51,191,0,1,0,0,0,1983-84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T.R. Dunn,33.8,2.2,4.6,0.47,0.0,0.0,0.0,2.2,4.6,0.472,0.47,1.3,1.8,0.731,2.4,4.7,7.2,2.9,2.2,0.4,1.2,2.9,5.7,10.2,0.523,0.003,0.392,7.4,15.1,11.1,9.1,2.8,0.6,18.3,7.4,2.0,2.1,4.1,0.073,-0.8,1.2,0.4,1.6,28,Denver Nuggets,80,74,2705,174,370,0,1,106,145,195,379,228,173,32,97,233,454,0,0,0,1,0,1983-84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mark Eaton,26.1,2.4,5.1,0.466,0.0,0.0,0.0,2.4,5.1,0.467,0.466,0.9,1.5,0.593,1.8,5.5,7.3,1.4,0.3,4.3,1.2,3.7,5.6,12.3,0.49,0.002,0.296,7.7,20.8,14.6,6.4,0.5,8.5,17.2,10.6,0.2,3.5,3.7,0.084,-2.7,3.7,1.0,1.6,27,Utah Jazz,82,78,2139,194,416,0,1,73,123,148,447,113,25,351,98,303,461,1,0,0,0,0,1983-84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jerry Eaves,12.9,1.7,3.7,0.451,0.0,0.1,0.0,1.7,3.6,0.46,0.451,1.2,1.7,0.697,0.4,0.7,1.1,2.5,0.4,0.1,1.2,1.1,4.5,10.6,0.507,0.02,0.451,3.1,5.4,4.3,24.7,1.5,0.2,20.9,17.1,0.1,0.6,0.7,0.032,-2.0,-1.4,-3.4,-0.4,24,Utah Jazz,80,1,1034,132,293,0,6,92,132,29,56,200,33,5,93,90,356,0,1,0,0,0,1983-84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Franklin Edwards,10.9,1.4,3.7,0.38,0.0,0.0,0.0,1.4,3.7,0.382,0.38,0.6,0.8,0.708,0.2,0.8,1.0,1.5,0.5,0.1,0.8,1.3,3.4,7.9,0.417,0.005,0.217,2.1,7.9,5.1,19.1,2.3,0.4,16.0,18.2,-0.6,0.8,0.1,0.009,-4.7,0.2,-4.5,-0.4,24,Philadelphia 76Ers,60,0,654,84,221,0,1,34,48,12,47,90,31,5,46,78,202,0,1,0,0,0,1983-84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James Edwards,26.3,6.1,11.3,0.536,0.0,0.0,0.0,6.1,11.3,0.537,0.536,2.5,3.5,0.72,1.5,3.3,4.8,2.6,0.3,0.4,1.9,3.5,14.7,16.2,0.57,0.001,0.311,6.6,14.9,10.7,13.9,0.6,0.9,13.1,23.1,3.0,1.4,4.4,0.112,0.5,-1.1,-0.5,0.7,28,Phoenix Suns,72,67,1897,438,817,0,1,183,254,108,240,184,23,30,140,254,1059,1,0,0,0,0,1983-84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Craig Ehlo,9.0,1.6,3.9,0.407,0.0,0.0,0.0,1.6,3.9,0.407,0.407,0.1,0.1,1.0,0.6,0.7,1.3,0.9,0.4,0.0,0.4,1.9,3.3,8.2,0.419,0.0,0.037,6.9,8.5,7.7,12.4,2.2,0.0,9.9,19.0,0.0,0.1,0.0,0.018,-4.2,0.0,-4.2,-0.1,22,Houston Rockets,7,0,63,11,27,0,0,1,1,4,5,6,3,0,3,13,23,0,0,0,1,0,1983-84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dale Ellis,15.8,3.4,7.4,0.456,0.2,0.4,0.414,3.2,6.9,0.459,0.469,1.3,1.8,0.719,1.6,2.1,3.7,0.8,0.6,0.1,1.2,1.8,8.2,15.1,0.503,0.059,0.245,11.6,15.8,13.7,7.6,1.9,0.5,12.5,24.6,0.5,1.0,1.5,0.066,-0.8,-1.6,-2.4,-0.1,23,Dallas Mavericks,67,2,1059,225,493,12,29,87,121,106,144,56,41,9,78,118,549,0,0,0,0,1,1983-84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Len Elmore,12.8,1.0,2.4,0.408,0.0,0.0,0.0,1.0,2.4,0.408,0.408,0.4,0.6,0.711,1.0,1.6,2.5,0.5,0.4,0.5,0.7,2.4,2.4,6.1,0.446,0.0,0.242,9.1,15.0,12.1,4.6,1.7,2.2,20.9,11.0,-0.5,1.4,0.9,0.053,-4.5,1.5,-3.0,-0.2,31,New York Knicks,65,5,832,64,157,0,0,27,38,62,103,30,29,30,46,153,155,0,0,1,0,0,1983-84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Engler,7.8,0.7,1.8,0.398,0.0,0.0,0.0,0.7,1.8,0.398,0.398,0.3,0.5,0.609,0.6,1.5,2.1,0.2,0.2,0.1,0.5,1.5,1.7,5.3,0.43,0.0,0.277,7.6,22.8,14.7,3.8,1.2,0.5,20.5,12.7,-0.4,0.4,0.0,0.0,-5.8,-0.5,-6.4,-0.4,24,Golden State Warriors,46,1,360,33,83,0,0,14,23,27,70,11,9,3,24,68,80,1,0,0,0,0,1983-84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex English,35.0,11.1,20.9,0.529,0.0,0.1,0.143,11.0,20.8,0.531,0.529,4.3,5.2,0.824,2.6,3.0,5.7,5.0,1.0,1.2,2.7,3.1,26.4,22.2,0.57,0.004,0.249,7.7,9.3,8.5,20.9,1.3,1.7,10.5,27.9,7.2,1.0,8.2,0.136,4.7,-1.4,3.4,3.9,30,Denver Nuggets,82,77,2870,907,1714,1,7,352,427,216,248,406,83,95,222,252,2167,0,0,0,0,1,1983-84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Julius Erving,34.8,8.8,17.2,0.512,0.1,0.3,0.333,8.7,16.9,0.515,0.515,4.7,6.3,0.754,2.5,4.4,6.9,4.0,1.8,1.8,3.0,2.8,22.4,22.9,0.562,0.016,0.365,8.3,14.1,11.2,19.3,2.5,3.0,13.0,27.2,5.6,4.5,10.1,0.18,4.3,1.6,5.9,5.3,33,Philadelphia 76Ers,77,77,2683,678,1324,7,21,364,483,190,342,309,141,139,230,217,1727,0,0,0,0,1,1983-84,0.0,0.0,0.0,0.0,0.0,1.0,0.0
