name,mpg,fgm_per_g,fga_per_g,fg_pct,fg3m_per_g,fg3a_per_g,fg3_pct,fg2m_per_g,fg2a_per_g,fg2_pct,efg_pct,ftm_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,ppg,player_efficiency_rating,true_shooting_percentage,three_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,usage_percentage,offensive_win_shares,defensive_win_shares,win_shares,win_shares_per_48_minutes,offensive_box_plus_minus,defensive_box_plus_minus,box_plus_minus,value_over_replacement_player,age,team,games_played,games_started,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,positions_Center,positions_Point Guard,positions_Power Forward,positions_Shooting Guard,positions_Small Forward,wins,losses,win_loss_pct,team_pts_per_g,opp_pts_per_g,team_simple_rating_system,season
Albert King,9.8,1.8,5.0,0.367,0.3,1.2,0.286,1.5,3.8,0.391,0.4,1.2,1.3,0.875,0.2,1.7,1.8,0.8,0.5,0.0,0.3,1.2,5.2,14.3,0.462,0.233,0.267,1.8,19.0,10.2,12.8,2.5,0.0,5.6,25.4,0.0,0.1,0.1,0.072,0.0,2.8,2.8,0.1,32,Washington Bullets,6,0,59,11,30,2,7,7,8,1,10,5,3,0,2,7,31,0,0,0,0,1,25,57,.305,102.4,106.8,-4.35,1991-92
Ralph Sampson,10.8,0.9,2.9,0.31,0.0,0.2,0.0,0.9,2.7,0.333,0.31,0.4,0.6,0.667,1.1,1.9,3.0,0.4,0.3,0.8,1.0,1.4,2.2,5.8,0.348,0.069,0.207,10.9,19.7,15.2,4.8,1.4,4.5,24.0,16.3,-0.3,0.2,-0.2,-0.069,-7.4,0.6,-6.8,-0.1,31,Washington Bullets,10,0,108,9,29,0,2,4,6,11,19,4,3,8,10,14,22,1,0,0,0,0,25,57,.305,102.4,106.8,-4.35,1991-92
LaBradford Smith,14.8,2.1,5.1,0.407,0.0,0.4,0.095,2.0,4.7,0.436,0.411,0.9,1.2,0.804,0.6,1.1,1.7,2.1,0.9,0.0,1.3,2.0,5.1,9.6,0.456,0.085,0.228,4.5,8.1,6.3,19.8,3.1,0.1,18.9,19.9,-0.8,0.7,-0.1,-0.003,-5.0,-0.1,-5.0,-0.5,22,Washington Bullets,48,5,708,100,246,2,21,45,56,30,51,99,44,1,63,98,247,0,0,0,1,0,25,57,.305,102.4,106.8,-4.35,1991-92
Larry Stewart,29.3,4.0,7.8,0.514,0.0,0.0,0.0,4.0,7.7,0.516,0.514,2.5,3.1,0.807,2.4,3.5,5.9,1.6,0.7,0.6,1.5,3.0,10.4,12.9,0.573,0.005,0.395,8.9,13.2,11.0,7.6,1.1,1.2,13.9,15.2,2.9,1.8,4.7,0.101,-1.0,-0.5,-1.5,0.3,23,Washington Bullets,76,43,2229,303,590,0,3,188,233,186,263,120,51,44,112,225,794,0,0,1,0,0,25,57,.305,102.4,106.8,-4.35,1991-92
Derek Strong,12.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,4.0,0.75,1.0,4.0,5.0,1.0,0.0,0.0,1.0,1.0,3.0,3.2,0.26,0.0,1.0,8.9,37.4,22.8,9.8,0.0,0.0,14.8,23.8,-0.1,0.0,0.0,-0.16,-9.8,-4.0,-13.8,0.0,23,Washington Bullets,1,0,12,0,4,0,0,3,4,1,4,1,0,0,1,1,3,0,0,1,0,0,25,57,.305,102.4,106.8,-4.35,1991-92
Andre Turner,12.4,1.6,3.7,0.425,0.0,0.2,0.063,1.6,3.5,0.449,0.427,0.9,1.1,0.792,0.2,1.0,1.3,2.5,0.8,0.0,1.2,0.8,4.1,12.1,0.482,0.061,0.295,2.1,9.4,5.7,28.2,3.2,0.1,22.2,18.3,-0.6,0.9,0.4,0.021,-2.7,0.4,-2.3,-0.1,27,Washington Bullets,70,3,871,111,261,1,16,61,77,17,73,177,57,2,84,59,284,0,1,0,0,0,25,57,.305,102.4,106.8,-4.35,1991-92
David Wingate,26.3,3.3,7.1,0.465,0.0,0.2,0.056,3.3,6.8,0.478,0.466,1.3,1.8,0.719,1.0,2.3,3.3,3.0,1.5,0.3,1.5,2.0,7.9,11.5,0.501,0.031,0.255,4.0,10.0,6.9,16.1,2.8,0.6,16.3,15.1,0.1,2.2,2.4,0.054,-2.3,1.4,-0.9,0.6,28,Washington Bullets,81,72,2127,266,572,1,18,105,146,80,189,247,123,21,124,162,638,0,0,0,1,0,25,57,.305,102.4,106.8,-4.35,1991-92
Rafael Addison,15.5,2.5,5.7,0.433,0.2,0.6,0.286,2.3,5.0,0.452,0.449,0.7,1.0,0.737,0.9,1.3,2.2,0.9,0.4,0.4,0.6,1.4,5.8,10.9,0.477,0.113,0.176,5.7,9.3,7.4,8.1,1.2,1.4,9.0,17.5,0.8,0.7,1.5,0.063,-1.8,-0.9,-2.7,-0.2,27,New Jersey Nets,76,8,1175,187,432,14,49,56,76,65,100,68,28,28,46,109,444,0,0,0,0,1,40,42,.488,105.4,107.1,-1.54,1991-92
Kenny Anderson,17.0,2.9,7.5,0.39,0.0,0.2,0.231,2.9,7.3,0.394,0.393,1.1,1.5,0.745,0.6,1.4,2.0,3.2,1.0,0.1,1.5,1.1,7.0,12.8,0.43,0.027,0.204,3.6,9.0,6.2,26.5,3.0,0.5,15.6,22.9,-0.6,1.1,0.5,0.022,-1.7,-0.1,-1.8,0.1,21,New Jersey Nets,64,13,1086,187,480,3,13,73,98,38,89,203,67,9,97,68,450,0,1,0,0,0,40,42,.488,105.4,107.1,-1.54,1991-92
Mookie Blaylock,35.4,6.0,13.8,0.432,0.2,0.8,0.222,5.8,13.0,0.444,0.438,1.8,2.5,0.712,1.4,2.3,3.7,6.8,2.4,0.6,2.1,2.5,13.8,15.2,0.465,0.054,0.178,4.1,7.2,5.6,27.2,3.3,0.9,12.4,19.3,2.3,2.6,4.9,0.092,-0.1,1.1,1.0,1.9,24,New Jersey Nets,72,67,2548,429,993,12,54,126,177,101,168,492,170,40,152,182,996,0,1,0,0,0,40,42,.488,105.4,107.1,-1.54,1991-92
Sam Bowie,30.7,5.9,13.3,0.445,0.1,0.4,0.32,5.8,13.0,0.448,0.449,3.0,3.9,0.757,2.9,5.3,8.1,2.6,0.6,1.7,2.1,3.0,15.0,16.4,0.496,0.026,0.296,9.5,18.9,14.0,12.5,0.9,3.3,12.3,22.5,2.2,2.4,4.6,0.101,0.1,-0.2,-0.1,1.0,30,New Jersey Nets,71,61,2179,421,947,8,25,212,280,203,375,186,41,120,150,212,1062,1,0,0,0,0,40,42,.488,105.4,107.1,-1.54,1991-92
Derrick Coleman,34.0,7.4,14.7,0.504,0.4,1.2,0.303,7.1,13.6,0.522,0.516,4.6,6.0,0.763,3.1,6.4,9.5,3.2,0.8,1.5,3.8,2.6,19.8,19.5,0.57,0.079,0.41,9.4,20.6,14.8,14.1,1.2,2.6,18.0,25.1,3.0,2.6,5.6,0.121,2.1,0.1,2.2,2.3,24,New Jersey Nets,65,58,2207,483,958,23,76,300,393,203,415,205,54,98,248,168,1289,0,0,1,0,0,40,42,.488,105.4,107.1,-1.54,1991-92
Chris Dudley,23.2,2.3,5.8,0.403,0.0,0.0,0.0,2.3,5.8,0.403,0.403,1.0,2.1,0.468,4.2,4.8,9.0,0.7,0.5,2.2,1.0,3.4,5.6,13.2,0.42,0.0,0.362,18.4,22.8,20.6,3.9,1.0,5.6,12.6,13.2,0.6,2.8,3.4,0.085,-2.5,0.1,-2.3,-0.2,26,New Jersey Nets,82,21,1902,190,472,0,0,80,171,343,396,58,38,179,79,275,460,1,0,0,0,0,40,42,.488,105.4,107.1,-1.54,1991-92
Dave Feitl,5.1,1.0,2.3,0.429,0.0,0.0,0.0,1.0,2.3,0.429,0.429,0.5,0.6,0.842,0.6,1.2,1.8,0.2,0.1,0.1,0.6,0.6,2.4,11.9,0.48,0.0,0.247,12.3,25.1,18.4,5.0,0.6,1.0,18.2,23.9,-0.1,0.2,0.1,0.019,-4.5,-2.5,-7.0,-0.2,29,New Jersey Nets,34,0,175,33,77,0,0,16,19,21,40,6,2,3,19,22,82,1,0,0,0,0,40,42,.488,105.4,107.1,-1.54,1991-92
Tate George,14.8,2.4,5.5,0.427,0.0,0.1,0.167,2.3,5.4,0.432,0.429,1.2,1.5,0.821,0.5,1.0,1.5,2.3,0.6,0.0,1.2,1.4,6.0,11.8,0.483,0.016,0.275,3.6,7.3,5.4,21.7,1.9,0.2,15.9,19.9,0.4,0.7,1.1,0.05,-2.2,-0.8,-3.0,-0.3,23,New Jersey Nets,70,2,1037,165,386,1,6,87,106,36,69,162,41,3,82,98,418,0,0,0,1,0,40,42,.488,105.4,107.1,-1.54,1991-92
Doug Lee,6.7,1.1,2.5,0.431,0.2,0.8,0.27,0.9,1.7,0.506,0.474,0.2,0.4,0.526,0.4,0.4,0.8,0.5,0.2,0.0,0.3,0.8,2.6,10.4,0.482,0.319,0.164,5.7,6.4,6.0,10.0,1.8,0.2,8.8,17.8,0.3,0.2,0.4,0.067,-2.5,-1.0,-3.4,-0.1,27,New Jersey Nets,46,0,307,50,116,10,37,10,19,17,18,22,11,1,12,39,120,0,0,0,1,0,40,42,.488,105.4,107.1,-1.54,1991-92
Terry Mills,20.9,3.8,8.2,0.463,0.1,0.3,0.348,3.7,7.9,0.467,0.469,1.4,1.9,0.75,2.3,3.2,5.5,1.0,0.6,0.5,1.0,2.4,9.0,14.7,0.503,0.034,0.227,11.2,17.0,14.0,7.0,1.4,1.4,10.0,19.2,2.2,1.7,3.9,0.108,-0.6,-0.9,-1.5,0.2,24,New Jersey Nets,82,24,1714,310,670,8,23,114,152,187,266,84,48,41,82,200,742,0,0,1,0,0,40,42,.488,105.4,107.1,-1.54,1991-92
Chris Morris,31.1,4.5,9.4,0.477,0.3,1.4,0.2,4.2,8.0,0.526,0.492,2.1,3.0,0.714,2.6,3.8,6.4,2.6,1.7,1.1,2.2,2.7,11.4,14.4,0.531,0.152,0.318,8.5,13.5,10.9,11.2,2.6,2.0,17.1,16.7,1.8,2.9,4.7,0.094,-0.2,1.1,0.8,1.7,26,New Jersey Nets,77,74,2394,346,726,22,110,165,231,199,295,197,129,81,171,211,879,0,0,0,0,1,40,42,.488,105.4,107.1,-1.54,1991-92
Dražen Petrović,36.9,8.1,16.0,0.508,1.5,3.4,0.444,6.6,12.7,0.525,0.555,2.8,3.5,0.808,1.2,2.0,3.1,3.1,1.3,0.1,2.6,3.0,20.6,15.8,0.587,0.211,0.218,3.3,5.8,4.5,12.7,1.7,0.2,13.0,22.0,6.2,1.6,7.7,0.122,1.3,-0.9,0.4,1.8,27,New Jersey Nets,82,82,3027,668,1315,123,277,232,287,97,161,252,105,11,215,248,1691,0,0,0,1,0,40,42,.488,105.4,107.1,-1.54,1991-92
Mark Aguirre,21.1,4.5,10.5,0.431,0.2,0.9,0.211,4.3,9.5,0.453,0.44,2.1,3.1,0.687,0.9,2.3,3.1,1.7,0.7,0.1,1.4,2.3,11.3,13.7,0.479,0.09,0.292,4.8,12.0,8.4,13.4,1.7,0.4,10.6,27.6,0.1,2.0,2.2,0.066,-1.7,0.1,-1.6,0.1,32,Detroit Pistons,75,12,1582,339,787,15,71,158,230,67,169,126,51,11,105,171,851,0,0,0,0,1,48,34,.585,98.9,96.9,2.06,1991-92
William Bedford,11.3,1.6,3.8,0.413,0.0,0.0,0.0,1.6,3.8,0.417,0.413,0.4,0.7,0.636,0.8,1.2,2.0,0.4,0.2,0.6,0.5,1.8,3.6,8.4,0.436,0.008,0.182,7.5,12.0,9.8,4.9,0.9,3.1,10.3,17.6,-0.2,0.5,0.3,0.043,-5.3,0.5,-4.8,-0.3,28,Detroit Pistons,32,8,363,50,121,0,1,14,22,24,39,12,6,18,15,56,114,1,0,0,0,0,48,34,.585,98.9,96.9,2.06,1991-92
Lance Blanks,4.4,0.6,1.3,0.455,0.1,0.4,0.375,0.4,0.9,0.487,0.509,0.2,0.3,0.727,0.2,0.3,0.5,0.4,0.3,0.0,0.3,0.6,1.5,11.9,0.535,0.291,0.2,5.4,7.7,6.6,14.9,3.9,0.3,19.0,17.2,0.1,0.3,0.4,0.096,-3.0,2.6,-0.4,0.1,25,Detroit Pistons,43,0,189,25,55,6,16,8,11,9,13,19,14,1,14,26,64,0,0,0,1,0,48,34,.585,98.9,96.9,2.06,1991-92
Joe Dumars,38.9,7.2,16.0,0.448,0.6,1.5,0.408,6.6,14.5,0.452,0.466,5.0,5.8,0.867,1.0,1.3,2.3,4.6,0.9,0.1,2.4,1.8,19.9,15.4,0.538,0.092,0.362,2.9,3.7,3.3,18.9,1.2,0.2,11.3,23.6,5.7,2.5,8.2,0.123,1.3,-0.5,0.7,2.2,28,Detroit Pistons,82,82,3192,587,1311,49,120,412,475,82,106,375,71,12,193,145,1635,0,0,0,1,0,48,34,.585,98.9,96.9,2.06,1991-92
Bill Laimbeer,27.6,4.2,9.0,0.47,0.4,1.0,0.376,3.8,7.9,0.483,0.492,0.8,0.9,0.893,1.3,4.3,5.6,2.0,0.6,0.7,1.3,2.8,9.7,12.6,0.515,0.117,0.103,5.3,17.4,11.4,11.0,1.2,1.5,11.8,16.9,1.6,3.3,4.9,0.105,-1.5,1.5,0.0,1.1,34,Detroit Pistons,81,46,2234,342,727,32,85,67,75,104,347,160,51,54,102,225,783,1,0,0,0,0,48,34,.585,98.9,96.9,2.06,1991-92
Bob McCann,5.0,0.5,1.3,0.394,0.0,0.0,0.0,0.5,1.2,0.406,0.394,0.2,0.5,0.308,0.5,0.7,1.2,0.2,0.2,0.2,0.3,0.9,1.2,7.3,0.387,0.03,0.394,10.6,15.6,13.1,6.6,2.4,1.9,15.3,15.6,-0.2,0.2,0.1,0.022,-5.8,1.2,-4.7,-0.1,27,Detroit Pistons,26,0,129,13,33,0,1,4,13,12,18,6,6,4,7,23,30,0,0,0,0,1,48,34,.585,98.9,96.9,2.06,1991-92
Dennis Rodman,40.3,4.2,7.7,0.539,0.4,1.2,0.317,3.8,6.5,0.581,0.564,1.0,1.7,0.6,6.4,12.3,18.7,2.3,0.8,0.9,1.7,3.0,9.8,17.0,0.574,0.159,0.22,18.1,34.1,26.2,8.2,1.1,1.3,16.7,11.1,5.6,7.0,12.6,0.183,1.9,0.9,2.8,4.0,30,Detroit Pistons,82,80,3301,342,635,32,101,84,140,523,1007,191,68,70,140,248,800,0,0,1,0,0,48,34,.585,98.9,96.9,2.06,1991-92
John Salley,24.6,3.5,6.8,0.512,0.0,0.0,0.0,3.5,6.7,0.516,0.512,2.6,3.6,0.715,1.5,2.6,4.1,1.6,0.7,1.5,1.4,3.1,9.5,14.7,0.57,0.006,0.535,6.8,12.0,9.4,9.8,1.4,3.9,14.5,17.4,2.4,2.7,5.1,0.138,-1.0,2.7,1.7,1.6,27,Detroit Pistons,72,38,1774,249,486,0,3,186,260,106,190,116,49,110,102,222,684,0,0,1,0,0,48,34,.585,98.9,96.9,2.06,1991-92
Brad Sellers,5.3,1.0,2.0,0.466,0.0,0.0,0.0,1.0,2.0,0.471,0.466,0.5,0.6,0.769,0.3,0.6,1.0,0.3,0.0,0.2,0.3,0.5,2.4,13.7,0.513,0.011,0.295,7.6,13.4,10.5,9.9,0.2,2.8,13.1,22.2,0.1,0.3,0.4,0.084,-1.6,0.0,-1.6,0.0,29,Detroit Pistons,43,1,226,41,88,0,1,20,26,15,27,14,1,10,15,20,102,0,0,1,0,0,48,34,.585,98.9,96.9,2.06,1991-92
Charles Thomas,4.3,0.5,1.4,0.353,0.1,0.5,0.118,0.4,0.9,0.471,0.373,0.3,0.4,0.667,0.2,0.4,0.6,0.6,0.1,0.0,0.5,0.6,1.3,6.1,0.417,0.333,0.294,4.4,11.5,8.0,20.4,1.3,0.4,22.8,21.0,-0.3,0.2,-0.1,-0.042,-6.4,-0.8,-7.2,-0.2,22,Detroit Pistons,36,0,156,18,51,2,17,10,15,6,16,22,4,1,17,20,48,0,0,0,1,0,48,34,.585,98.9,96.9,2.06,1991-92
Isiah Thomas,37.4,7.2,16.2,0.446,0.3,1.1,0.291,6.9,15.1,0.458,0.456,3.7,4.8,0.772,0.9,2.3,3.2,7.2,1.5,0.2,3.2,2.5,18.5,16.0,0.505,0.068,0.299,2.7,6.9,4.8,31.3,2.1,0.3,15.0,25.3,2.4,3.4,5.8,0.095,0.9,0.2,1.1,2.3,30,Detroit Pistons,78,78,2918,564,1264,25,86,292,378,68,179,560,118,15,252,194,1445,0,1,0,0,0,48,34,.585,98.9,96.9,2.06,1991-92
Darrell Walker,20.8,2.2,5.1,0.423,0.0,0.1,0.0,2.2,5.0,0.434,0.423,0.9,1.4,0.619,1.1,2.1,3.2,2.8,0.9,0.2,1.1,1.8,5.2,10.9,0.453,0.026,0.276,6.3,11.1,8.7,18.9,2.1,0.7,15.6,14.4,0.3,2.1,2.4,0.075,-2.2,2.1,-0.1,0.7,30,Detroit Pistons,74,4,1541,161,381,0,10,65,105,85,153,205,63,18,79,134,387,0,0,0,1,0,48,34,.585,98.9,96.9,2.06,1991-92
Orlando Woolridge,25.8,5.5,11.1,0.498,0.0,0.1,0.111,5.5,11.0,0.502,0.499,2.9,4.3,0.683,1.3,1.8,3.2,1.1,0.5,0.4,1.6,1.9,14.0,14.9,0.539,0.01,0.389,5.9,8.0,7.0,7.0,1.0,1.0,11.1,24.8,2.3,2.1,4.4,0.099,0.1,-0.7,-0.5,0.8,32,Detroit Pistons,82,61,2113,452,907,1,9,241,353,109,151,88,41,33,133,154,1146,0,0,0,0,1,48,34,.585,98.9,96.9,2.06,1991-92
Victor Alexander,16.9,3.0,5.7,0.529,0.0,0.0,0.0,3.0,5.7,0.531,0.529,1.3,1.9,0.691,1.3,2.9,4.2,0.4,0.6,0.8,1.1,2.2,7.4,13.9,0.561,0.002,0.325,8.7,18.3,13.6,3.1,1.5,2.7,14.8,18.3,1.1,1.4,2.5,0.09,-1.6,-0.4,-2.0,0.0,22,Golden State Warriors,80,28,1350,243,459,0,1,103,149,106,230,32,45,62,91,176,589,1,0,0,0,0,55,27,.671,118.7,114.8,3.77,1991-92
Vincent Askew,18.7,2.4,4.7,0.509,0.0,0.1,0.1,2.4,4.6,0.52,0.511,1.4,2.0,0.694,1.1,1.8,2.9,2.4,0.6,0.3,1.1,1.6,6.2,12.7,0.554,0.026,0.422,6.6,10.3,8.5,15.4,1.5,0.9,15.7,14.3,2.0,0.8,2.9,0.092,0.6,0.0,0.6,1.0,25,Golden State Warriors,80,10,1496,193,379,1,10,111,160,89,144,188,47,23,84,128,498,0,0,0,1,0,55,27,.671,118.7,114.8,3.77,1991-92
Mario Elie,21.2,2.8,5.4,0.521,0.3,0.9,0.329,2.5,4.5,0.559,0.548,2.0,2.3,0.852,0.9,2.0,2.9,2.2,0.9,0.2,1.1,2.0,7.8,13.7,0.615,0.165,0.429,4.6,10.1,7.4,12.7,1.9,0.5,14.1,14.0,3.4,1.1,4.4,0.127,0.8,0.3,1.0,1.3,28,Golden State Warriors,79,32,1677,221,424,23,70,155,182,69,158,174,68,15,83,159,620,0,0,0,1,0,55,27,.671,118.7,114.8,3.77,1991-92
Chris Gatling,11.3,2.2,3.8,0.568,0.0,0.1,0.0,2.2,3.7,0.579,0.568,1.3,2.0,0.661,1.4,2.0,3.4,0.3,0.6,0.7,0.8,1.9,5.7,18.2,0.602,0.019,0.529,13.6,18.8,16.3,3.5,2.4,3.5,14.8,19.5,1.2,0.8,2.0,0.156,0.1,0.4,0.5,0.4,24,Golden State Warriors,54,1,612,117,206,0,4,72,109,75,107,16,31,36,44,101,306,0,0,1,0,0,55,27,.671,118.7,114.8,3.77,1991-92
Tim Hardaway,41.1,9.1,19.7,0.461,1.6,4.6,0.338,7.5,15.0,0.499,0.501,3.7,4.8,0.766,1.0,2.8,3.8,10.0,2.0,0.2,3.3,2.6,23.4,19.1,0.537,0.236,0.244,2.7,7.4,5.1,33.3,2.3,0.2,13.2,24.4,7.2,2.0,9.2,0.132,3.9,-1.1,2.8,4.1,25,Golden State Warriors,81,81,3332,734,1592,127,376,298,389,81,229,807,164,13,267,208,1893,0,1,0,0,0,55,27,.671,118.7,114.8,3.77,1991-92
Rod Higgins,21.4,3.5,8.4,0.412,1.3,3.8,0.347,2.2,4.6,0.466,0.491,1.9,2.4,0.814,1.2,2.2,3.4,0.9,0.6,0.5,0.6,3.0,10.2,13.4,0.538,0.45,0.28,6.2,11.0,8.7,5.2,1.3,1.4,6.0,18.9,1.0,0.3,1.3,0.121,0.8,-0.9,-0.1,0.3,32,Golden State Warriors,25,6,535,87,211,33,95,48,59,30,55,22,15,13,15,75,255,0,0,0,0,1,55,27,.671,118.7,114.8,3.77,1991-92
Tyrone Hill,23.0,3.1,5.9,0.522,0.0,0.0,0.0,3.1,5.9,0.523,0.522,2.0,2.9,0.694,2.2,5.0,7.2,0.6,0.9,0.5,1.3,3.8,8.2,12.8,0.568,0.002,0.483,10.7,23.4,17.2,3.1,1.8,1.3,15.2,14.8,2.1,2.3,4.5,0.114,-1.7,-0.5,-2.2,-0.1,23,Golden State Warriors,82,75,1886,254,487,0,1,163,235,182,411,47,73,43,106,315,671,1,0,0,0,0,55,27,.671,118.7,114.8,3.77,1991-92
Jaren Jackson,10.8,2.2,4.6,0.478,0.0,0.0,0.0,2.2,4.6,0.478,0.478,0.8,1.2,0.667,1.0,1.0,2.0,0.6,0.4,0.0,0.8,1.4,5.2,12.2,0.507,0.0,0.261,10.3,9.9,10.1,7.5,1.7,0.0,13.5,22.0,0.0,0.0,0.1,0.046,-2.2,-1.6,-3.8,0.0,24,Golden State Warriors,5,0,54,11,23,0,0,4,6,5,5,3,2,0,4,7,26,0,0,0,1,0,55,27,.671,118.7,114.8,3.77,1991-92
Alton Lister,11.3,1.7,3.0,0.557,0.0,0.0,0.0,1.7,3.0,0.557,0.557,0.5,1.3,0.424,0.8,2.7,3.5,0.5,0.2,0.6,0.8,2.3,3.9,11.2,0.545,0.0,0.418,8.0,26.0,17.2,6.0,0.8,3.2,17.6,15.5,0.1,0.4,0.4,0.071,-3.3,0.8,-2.5,0.0,33,Golden State Warriors,26,12,293,44,79,0,0,14,33,21,71,14,5,16,20,61,102,1,0,0,0,0,55,27,.671,118.7,114.8,3.77,1991-92
Šarūnas Marčiulionis,29.4,6.8,12.7,0.538,0.0,0.1,0.3,6.8,12.5,0.541,0.54,5.2,6.6,0.788,0.9,1.9,2.9,3.4,1.6,0.1,2.7,3.3,18.9,18.8,0.607,0.011,0.523,3.6,7.1,5.4,16.0,2.5,0.3,14.7,24.9,4.9,1.4,6.4,0.144,1.5,-0.2,1.3,1.7,27,Golden State Warriors,72,5,2117,491,912,3,10,376,477,68,140,243,116,10,193,237,1361,0,0,0,1,0,55,27,.671,118.7,114.8,3.77,1991-92
Chris Mullin,41.3,10.2,19.6,0.524,0.8,2.2,0.366,9.5,17.4,0.544,0.544,4.3,5.2,0.833,1.6,4.0,5.6,3.5,2.1,0.8,2.5,2.1,25.6,19.9,0.586,0.11,0.265,4.2,10.4,7.4,12.2,2.4,1.1,10.2,23.6,8.1,2.7,10.8,0.155,3.6,0.1,3.7,4.8,28,Golden State Warriors,81,81,3346,830,1584,64,175,350,420,127,323,286,173,62,202,171,2074,0,0,0,0,1,55,27,.671,118.7,114.8,3.77,1991-92
Billy Owens,31.4,5.9,11.1,0.525,0.0,0.1,0.111,5.8,11.0,0.529,0.526,2.6,3.9,0.654,3.0,5.0,8.0,2.4,1.1,0.8,2.2,3.5,14.3,15.6,0.555,0.01,0.35,10.8,17.0,13.9,9.8,1.7,1.5,14.8,19.3,3.3,2.3,5.6,0.107,0.4,-0.4,0.0,1.3,22,Golden State Warriors,80,77,2510,468,891,1,9,204,312,243,396,188,90,65,179,276,1141,0,0,1,0,0,55,27,.671,118.7,114.8,3.77,1991-92
Jim Petersen,6.3,0.7,1.5,0.45,0.0,0.1,0.0,0.7,1.4,0.474,0.45,0.3,0.4,0.7,0.4,1.2,1.7,0.3,0.2,0.2,0.2,1.3,1.6,9.5,0.484,0.05,0.25,7.9,21.0,14.6,6.3,1.4,2.1,10.1,11.7,0.1,0.2,0.3,0.087,-3.3,0.5,-2.9,0.0,29,Golden State Warriors,27,2,169,18,40,0,2,7,10,12,33,9,5,6,5,35,43,0,0,1,0,0,55,27,.671,118.7,114.8,3.77,1991-92
Mike Smrek,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,35.8,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054,-0.9,-1.7,-2.6,0.0,29,Golden State Warriors,2,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,55,27,.671,118.7,114.8,3.77,1991-92
Billy Thompson,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014,-3.6,-2.6,-6.2,0.0,28,Golden State Warriors,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55,27,.671,118.7,114.8,3.77,1991-92
Tom Tolbert,8.9,0.9,2.5,0.384,0.1,0.2,0.25,0.9,2.2,0.397,0.395,0.6,1.1,0.55,0.4,1.2,1.6,0.6,0.3,0.2,0.6,2.1,2.6,5.3,0.434,0.093,0.465,5.0,14.2,9.7,8.1,1.5,1.1,16.2,16.0,-0.3,0.2,0.0,-0.005,-6.1,0.1,-5.9,-0.3,26,Golden State Warriors,35,0,310,33,86,2,8,22,40,14,41,21,10,6,20,73,90,0,0,1,0,0,55,27,.671,118.7,114.8,3.77,1991-92
Ron Anderson,29.7,5.7,12.3,0.465,0.5,1.5,0.331,5.2,10.7,0.485,0.486,1.7,2.0,0.877,1.2,2.2,3.4,1.6,1.0,0.1,1.3,1.6,13.7,14.1,0.52,0.126,0.162,4.6,8.5,6.5,9.0,1.8,0.3,9.2,21.5,2.2,1.3,3.5,0.07,-0.2,-1.1,-1.4,0.4,33,Philadelphia 76ers,82,11,2432,469,1008,42,127,143,163,96,182,135,86,11,109,128,1123,0,0,0,0,1,35,47,.427,101.9,103.2,-1.34,1991-92
Charles Barkley,38.4,8.3,15.0,0.552,0.4,1.8,0.234,7.9,13.2,0.597,0.567,6.1,8.7,0.695,3.6,7.5,11.1,4.1,1.8,0.6,3.1,2.6,23.1,24.5,0.612,0.122,0.58,10.9,22.0,16.5,18.1,2.4,0.9,14.3,25.1,8.6,3.7,12.3,0.205,5.6,0.8,6.3,6.1,28,Philadelphia 76ers,75,75,2881,622,1126,32,137,454,653,271,559,308,136,44,235,196,1730,0,0,0,0,1,35,47,.427,101.9,103.2,-1.34,1991-92
Manute Bol,17.8,0.7,1.8,0.383,0.0,0.1,0.0,0.7,1.7,0.412,0.383,0.2,0.4,0.462,0.8,2.4,3.1,0.3,0.2,2.9,0.6,2.0,1.5,7.7,0.394,0.07,0.203,4.9,15.1,10.0,2.3,0.4,9.8,22.7,6.3,-0.9,1.6,0.8,0.028,-4.7,3.5,-1.3,0.2,29,Philadelphia 76ers,71,2,1267,49,128,0,9,12,26,54,168,22,11,205,41,139,110,1,0,0,0,0,35,47,.427,101.9,103.2,-1.34,1991-92
